country,year,unit,lv1_demand,lv1_fce,lv1_fcne,lv1_transformation_input,lv1_direct_energy_sector,lv1_losses,lv2_demand,lv2_fce_industry,lv2_fce_household,lv2_fce_commercial,lv2_fce_other,lv2_fce_transport,lv2_fcne_industry,lv2_fcne_other,lv2_ti_electricity,lv2_ti_chp,lv2_ti_heat,lv2_ti_other,lv2_direct_energy_sector,lv2_losses,check_lv1_sum,check_lv1_gap,check_reconciles_lv1,check_lv2_sum,check_lv2_gap,check_reconciles_lv2
EA21,2013,TJ_GCV,12957422.971,8482050.324,483114.004,3558821.983,376259.94,57176.72,12957422.971,3111214.333,3507828.735,1541155.969,200463.418,121387.869,470892.004,12222.0,1131317.044,2154742.805,236360.313,36401.821,376259.94,57176.72,12957422.971,0.0,True,12957422.971,0.0,True
EA21,2014,TJ_GCV,11495412.125,7474097.273,499257.88,3097030.746,373807.702,51218.524,11495412.125,3006348.337,2840898.608,1326824.377,184766.879,115259.072,482368.88,16889.0,937999.581,1921756.989,204327.011,32947.165,373807.702,51218.524,11495412.125,0.0,True,11495412.125,0.0,True
EA21,2015,TJ_GCV,12030807.248,7764741.431,492979.253,3341578.496,381321.269,50186.799,12030807.248,2961519.418,3090302.232,1436060.358,160565.315,116294.108,492979.253,0.0,1091330.356,2006135.464,206257.355,37855.321,381321.269,50186.799,12030807.248,0.0,True,12030807.248,0.0,True
EA21,2016,TJ_GCV,12791142.597,8078617.194,487050.238,3810052.579,366730.995,48691.591,12791142.597,3069486.031,3282121.853,1448326.088,155967.647,122715.575,487050.238,0.0,1412965.498,2141293.155,211751.511,44042.415,366730.995,48691.591,12791142.597,0.0,True,12791142.597,0.0,True
EA21,2017,TJ_GCV,13318586.939,8115556.911,532551.833,4228317.211,389584.867,52576.117,13318586.939,3131157.744,3243308.712,1461870.301,152153.476,127066.678,526518.639,6033.194,1730956.468,2226797.072,224508.452,46055.219,389584.867,52576.117,13318586.939,0.0,True,13318586.939,0.0,True
EA21,2018,TJ_GCV,13080947.154,8123778.439,520764.193,3940712.796,442867.264,52824.461,13080947.154,3084098.11,3210291.814,1546039.208,150571.327,132777.98,520764.193,0.0,1540975.985,2155828.513,202483.374,41424.925,442867.264,52824.461,13080947.153,0.001,True,13080947.154,0.0,True
EA21,2019,TJ_GCV,13510354.673,8002051.655,555312.056,4454238.36,445893.684,52858.918,13510354.673,3060019.749,3169787.948,1464458.36,162718.103,145067.495,555312.056,0.0,2002195.973,2221122.004,187761.202,43159.18,445893.684,52858.918,13510354.673,0.0,True,13510354.672,0.001,True
EA21,2020,TJ_GCV,13098790.159,7778248.528,506953.581,4337963.679,432320.868,43303.504,13098790.159,2985722.504,3107610.133,1412138.577,155338.043,117439.271,506953.581,0.0,1959801.326,2149354.597,187915.093,40892.663,432320.868,43303.504,13098790.16,-0.001,True,13098790.16,-0.001,True
EA21,2021,TJ_GCV,13719438.335,8561153.888,499767.102,4222216.887,392910.146,43390.311,13719438.335,3304661.691,3446106.912,1496786.986,170080.381,143517.918,484369.098,15398.004,1830571.585,2135079.06,218368.269,38197.974,392910.146,43390.311,13719438.334,0.001,True,13719438.335,0.0,True
EA21,2022,TJ_GCV,12016685.361,7317710.424,337160.718,4090485.825,227780.538,43547.857,12016685.361,2874245.965,2894701.577,1266095.951,137307.944,145358.987,337160.718,0.0,2004165.856,1880398.519,177637.811,28283.639,227780.538,43547.857,12016685.362,-0.001,True,12016685.362,-0.001,True
EA21,2023,TJ_GCV,11049287.448,6816664.695,339545.732,3579604.296,271514.769,41957.957,11049287.448,2721895.001,2607039.825,1209681.435,139523.785,138524.649,339503.56,42.172,1504463.226,1843041.067,194772.088,37327.915,271514.769,41957.957,11049287.449,-0.001,True,11049287.449,-0.001,True
EA21,2024,TJ_GCV,11028642.533,6850599.869,295584.15,3580847.555,264981.008,36629.952,11028642.533,2744810.296,2602428.116,1216704.728,148944.397,137712.332,295584.15,0.0,1368590.744,1797552.404,208960.344,205744.064,264981.008,36629.952,11028642.534,-0.001,True,11028642.535,-0.002,True
EE,1990,TJ_GCV,56861.0,11989.0,8436.0,36370.0,0.0,66.0,56861.0,8893.0,2647.0,375.0,74.0,0.0,8436.0,0.0,0.0,12734.0,23636.0,0.0,0.0,66.0,56861.0,0.0,True,56861.0,0.0,True
EE,1991,TJ_GCV,57095.0,13473.0,7793.0,35710.0,0.0,119.0,57095.0,9800.0,3184.0,417.0,72.0,0.0,7793.0,0.0,0.0,13123.0,22587.0,0.0,0.0,119.0,57095.0,0.0,True,57095.0,0.0,True
EE,1992,TJ_GCV,33381.0,10015.0,4039.0,19295.0,0.0,32.0,33381.0,7010.0,2614.0,150.0,241.0,0.0,4039.0,0.0,0.0,3798.0,15497.0,0.0,0.0,32.0,33381.0,0.0,True,33381.0,0.0,True
EE,1993,TJ_GCV,16546.0,7417.0,1589.0,7514.0,0.0,26.0,16546.0,4298.0,2881.0,113.0,125.0,0.0,1589.0,0.0,0.0,1722.0,5792.0,0.0,0.0,26.0,16546.0,0.0,True,16546.0,0.0,True
EE,1994,TJ_GCV,23763.0,7255.0,5197.0,11284.0,0.0,27.0,23763.0,3993.0,3062.0,133.0,67.0,0.0,5197.0,0.0,0.0,2824.0,8460.0,0.0,0.0,27.0,23763.0,0.0,True,23763.0,0.0,True
EE,1995,TJ_GCV,27099.0,8367.0,5480.0,13224.0,0.0,28.0,27099.0,6009.0,2220.0,126.0,12.0,0.0,5480.0,0.0,0.0,3323.0,9901.0,0.0,0.0,28.0,27099.0,0.0,True,27099.0,0.0,True
EE,1996,TJ_GCV,29884.0,8830.0,5417.0,15597.0,0.0,40.0,29884.0,6638.0,1712.0,333.0,147.0,0.0,5417.0,0.0,0.0,3809.0,11788.0,0.0,0.0,40.0,29884.0,0.0,True,29884.0,0.0,True
EE,1997,TJ_GCV,29038.0,8882.0,5327.0,14775.0,26.0,28.0,29038.0,6736.0,1699.0,303.0,144.0,0.0,5327.0,0.0,0.0,3404.0,11371.0,0.0,26.0,28.0,29038.0,0.0,True,29038.0,0.0,True
EE,1998,TJ_GCV,27560.0,9482.0,5374.0,12649.0,24.0,31.0,27560.0,6941.0,2020.0,299.0,222.0,0.0,5374.0,0.0,0.0,3440.0,9209.0,0.0,24.0,31.0,27560.0,0.0,True,27560.0,0.0,True
EE,1999,TJ_GCV,26770.0,7635.0,5179.0,13594.0,362.0,0.0,26770.0,5190.0,1930.0,394.0,121.0,0.0,5179.0,0.0,0.0,3044.0,10550.0,0.0,362.0,0.0,26770.0,0.0,True,26770.0,0.0,True
EE,2000,TJ_GCV,30782.0,8231.0,4623.0,17521.0,407.0,0.0,30782.0,5666.0,1950.0,496.0,119.0,0.0,4623.0,0.0,0.0,8061.0,9460.0,0.0,407.0,0.0,30782.0,0.0,True,30782.0,0.0,True
EE,2001,TJ_GCV,33068.0,10003.0,4956.0,17736.0,373.0,0.0,33068.0,6855.0,1937.0,1043.0,168.0,0.0,4956.0,0.0,193.0,7798.0,9745.0,0.0,373.0,0.0,33068.0,0.0,True,33068.0,0.0,True
EE,2002,TJ_GCV,27714.0,8453.0,1268.0,17736.0,257.0,0.0,27714.0,5270.0,1714.0,1280.0,189.0,0.0,1268.0,0.0,367.0,6724.0,10645.0,0.0,257.0,0.0,27714.0,0.0,True,27714.0,0.0,True
EE,2003,TJ_GCV,31635.0,12870.0,2764.0,15625.0,376.0,0.0,31635.0,7891.0,1737.0,2987.0,255.0,0.0,2764.0,0.0,31.0,6739.0,8855.0,0.0,376.0,0.0,31635.0,0.0,True,31635.0,0.0,True
EE,2004,TJ_GCV,36032.0,12305.0,5036.0,18393.0,298.0,0.0,36032.0,7505.0,1795.0,2723.0,282.0,0.0,5036.0,0.0,7.0,6465.0,11921.0,0.0,298.0,0.0,36032.0,0.0,True,36032.0,0.0,True
EE,2005,TJ_GCV,37201.0,12247.0,5453.0,19213.0,288.0,0.0,37201.0,7704.0,2092.0,2151.0,300.0,0.0,5453.0,0.0,8.0,6964.0,12241.0,0.0,288.0,0.0,37201.0,0.0,True,37201.0,0.0,True
EE,2006,TJ_GCV,37595.0,12723.0,5440.0,19210.0,222.0,0.0,37595.0,7977.0,2124.0,2291.0,331.0,0.0,5440.0,0.0,0.0,6857.0,12353.0,0.0,222.0,0.0,37595.0,0.0,True,37595.0,0.0,True
EE,2007,TJ_GCV,37372.0,12732.0,5216.0,18909.0,515.0,0.0,37372.0,8091.0,2273.0,2042.0,326.0,0.0,5216.0,0.0,0.0,4387.0,14522.0,0.0,515.0,0.0,37372.0,0.0,True,37372.0,0.0,True
EE,2008,TJ_GCV,35844.0,10835.0,5399.0,19088.0,522.0,0.0,35844.0,6671.0,2287.0,1579.0,298.0,0.0,5399.0,0.0,0.0,4797.0,14291.0,0.0,522.0,0.0,35844.0,0.0,True,35844.0,0.0,True
EE,2009,TJ_GCV,24429.0,8562.0,599.0,14778.0,490.0,0.0,24429.0,4579.0,2357.0,1268.0,358.0,0.0,599.0,0.0,0.0,4034.0,10744.0,0.0,490.0,0.0,24429.0,0.0,True,24429.0,0.0,True
EE,2010,TJ_GCV,26168.0,9633.0,0.0,16001.0,534.0,0.0,26168.0,5314.0,2554.0,1383.0,380.0,2.0,0.0,0.0,0.0,3771.0,12230.0,0.0,534.0,0.0,26168.0,0.0,True,26168.0,0.0,True
EE,2011,TJ_GCV,23413.0,9467.0,0.0,13426.0,520.0,0.0,23413.0,5285.0,2404.0,1442.0,324.0,12.0,0.0,0.0,0.0,3026.0,10400.0,0.0,520.0,0.0,23413.0,0.0,True,23413.0,0.0,True
EE,2012,TJ_GCV,25372.0,10148.0,492.0,14311.0,421.0,0.0,25372.0,5543.0,2574.0,1622.0,384.0,25.0,492.0,0.0,0.0,1411.0,12900.0,0.0,421.0,0.0,25372.0,0.0,True,25372.0,0.0,True
EE,2013,TJ_GCV,25814.0,11632.0,3192.0,10629.0,361.0,0.0,25814.0,6807.0,2432.0,2015.0,338.0,40.0,3192.0,0.0,0.0,779.0,9850.0,0.0,361.0,0.0,25814.0,0.0,True,25814.0,0.0,True
EE,2014,TJ_GCV,20262.0,10413.0,0.0,9561.0,288.0,0.0,20262.0,4549.0,2429.0,3109.0,253.0,73.0,0.0,0.0,0.0,564.0,8997.0,0.0,288.0,0.0,20262.0,0.0,True,20262.0,0.0,True
EE,2015,TJ_GCV,18164.0,10347.0,0.0,7582.0,235.0,0.0,18164.0,4387.0,2294.0,3256.0,281.0,129.0,0.0,0.0,0.0,526.0,7056.0,0.0,235.0,0.0,18164.0,0.0,True,18164.0,0.0,True
EE,2016,TJ_GCV,19923.0,11743.0,0.0,6955.0,1225.0,0.0,19923.0,4954.0,2692.0,3690.0,215.0,192.0,0.0,0.0,0.0,575.0,6380.0,0.0,1225.0,0.0,19923.0,0.0,True,19923.0,0.0,True
EE,2017,TJ_GCV,18885.0,10965.0,0.0,7710.0,210.0,0.0,18885.0,4571.0,2577.0,3395.0,204.0,218.0,0.0,0.0,0.0,527.0,7183.0,0.0,210.0,0.0,18885.0,0.0,True,18885.0,0.0,True
EE,2018,TJ_GCV,19327.385,11775.404,0.0,6792.0,741.972,18.009,19327.385,5072.859,2557.859,3545.31,200.0,399.376,0.0,0.0,0.0,615.0,6177.0,0.0,741.972,18.009,19327.385,0.0,True,19327.385,0.0,True
EE,2019,TJ_GCV,17831.253,11465.313,0.0,5710.0,638.0,17.94,17831.253,4627.937,2686.88,3414.183,190.0,546.313,0.0,0.0,0.0,380.0,5330.0,0.0,638.0,17.94,17831.253,0.0,True,17831.253,0.0,True
EE,2020,TJ_GCV,16406.401,11588.479,0.0,4374.0,411.12,32.802,16406.401,4406.0,2615.0,3500.0,166.72,900.759,0.0,0.0,0.0,264.0,4110.0,0.0,411.12,32.802,16406.401,0.0,True,16406.401,0.0,True
EE,2021,TJ_GCV,18676.08,12309.976,0.0,5375.921,936.319,53.864,18676.08,4589.113,2805.463,3702.134,138.05,1075.216,0.0,0.0,0.0,400.921,4975.0,0.0,936.319,53.864,18676.08,0.0,True,18676.08,0.0,True
EE,2022,TJ_GCV,13994.586,8328.006,0.0,5293.235,138.0,235.345,13994.586,2987.938,2274.745,2179.174,114.265,771.884,0.0,0.0,0.0,559.235,4734.0,0.0,138.0,235.345,13994.586,0.0,True,13994.586,0.0,True
EE,2023,TJ_GCV,12269.763,7512.927,0.0,4385.089,86.352,285.395,12269.763,2185.257,2566.007,1807.998,72.215,881.45,0.0,0.0,37.944,181.378,4165.767,0.0,86.352,285.395,12269.763,0.0,True,12269.763,0.0,True
EE,2024,TJ_GCV,14022.722,8195.08,0.0,5693.642,134.0,0.0,14022.722,2530.532,2721.32,2003.523,60.205,879.5,0.0,0.0,693.7,203.042,4796.9,0.0,134.0,0.0,14022.722,0.0,True,14022.722,0.0,True
ES,1990,TJ_GCV,231251.0,183778.0,17416.0,24357.0,1635.0,4065.0,231251.0,158070.0,18037.0,7221.0,121.0,329.0,17416.0,0.0,8246.0,4476.0,0.0,11635.0,1635.0,4065.0,231251.0,0.0,True,231251.0,0.0,True
ES,1991,TJ_GCV,259529.0,200293.0,23604.0,22035.0,2667.0,10930.0,259529.0,162231.0,26966.0,10551.0,79.0,466.0,23604.0,0.0,8019.0,4157.0,0.0,9859.0,2667.0,10930.0,259529.0,0.0,True,259529.0,0.0,True
ES,1992,TJ_GCV,274017.0,218866.0,24578.0,22387.0,2257.0,5929.0,274017.0,172138.0,33728.0,12484.0,189.0,327.0,24578.0,0.0,9825.0,4700.0,0.0,7862.0,2257.0,5929.0,274017.0,0.0,True,274017.0,0.0,True
ES,1993,TJ_GCV,270452.0,233105.0,17991.0,14127.0,1878.0,3351.0,270452.0,180445.0,38218.0,13884.0,184.0,374.0,17991.0,0.0,2041.0,6138.0,0.0,5948.0,1878.0,3351.0,270452.0,0.0,True,270452.0,0.0,True
ES,1994,TJ_GCV,288027.0,233281.0,22777.0,28321.0,448.0,3200.0,288027.0,178320.0,41131.0,12813.0,149.0,868.0,22777.0,0.0,2833.0,21767.0,0.0,3721.0,448.0,3200.0,288027.0,0.0,True,288027.0,0.0,True
ES,1995,TJ_GCV,359241.0,298908.0,17741.0,36432.0,860.0,5300.0,359241.0,241279.0,44355.0,11995.0,406.0,873.0,17741.0,0.0,3214.0,31804.0,0.0,1414.0,860.0,5300.0,359241.0,0.0,True,359241.0,0.0,True
ES,1996,TJ_GCV,402036.0,320668.0,23725.0,45684.0,2488.0,9471.0,402036.0,251262.0,51909.0,14559.0,670.0,2268.0,23725.0,0.0,7345.0,37603.0,0.0,736.0,2488.0,9471.0,402036.0,0.0,True,402036.0,0.0,True
ES,1997,TJ_GCV,526057.0,360214.0,24574.0,129967.0,1426.0,9876.0,526057.0,282654.0,56666.0,16937.0,1240.0,2717.0,24574.0,0.0,69936.0,59583.0,0.0,448.0,1426.0,9876.0,526057.0,0.0,True,526057.0,0.0,True
ES,1998,TJ_GCV,540052.0,404879.0,22906.0,98872.0,1200.0,12195.0,540052.0,313623.0,66670.0,21517.0,1779.0,1290.0,22906.0,0.0,25599.0,72900.0,0.0,373.0,1200.0,12195.0,540052.0,0.0,True,540052.0,0.0,True
ES,1999,TJ_GCV,618220.0,448123.0,20000.0,137847.0,837.0,11413.0,618220.0,337767.0,81519.0,23540.0,3779.0,1518.0,20000.0,0.0,27664.0,110183.0,0.0,0.0,837.0,11413.0,618220.0,0.0,True,618220.0,0.0,True
ES,2000,TJ_GCV,707992.0,549827.0,22070.0,124891.0,837.0,10367.0,707992.0,425685.0,91748.0,25391.0,4253.0,2750.0,22070.0,0.0,34058.0,90833.0,0.0,0.0,837.0,10367.0,707992.0,0.0,True,707992.0,0.0,True
ES,2001,TJ_GCV,762924.0,605191.0,21915.0,130702.0,0.0,5116.0,762924.0,464895.0,104155.0,29605.0,1802.0,4734.0,21915.0,0.0,41023.0,89679.0,0.0,0.0,0.0,5116.0,762924.0,0.0,True,762924.0,0.0,True
ES,2002,TJ_GCV,872305.0,637164.0,20704.0,209401.0,0.0,5036.0,872305.0,481431.0,116871.0,30791.0,2359.0,5712.0,20704.0,0.0,94039.0,115362.0,0.0,0.0,0.0,5036.0,872305.0,0.0,True,872305.0,0.0,True
ES,2003,TJ_GCV,988782.0,712774.0,21914.0,247807.0,0.0,6287.0,988782.0,540837.0,136792.0,1869.0,27449.0,5827.0,21914.0,0.0,133377.0,114430.0,0.0,0.0,0.0,6287.0,988782.0,0.0,True,988782.0,0.0,True
ES,2004,TJ_GCV,1147717.0,761617.0,20477.0,358255.0,0.0,7368.0,1147717.0,574421.0,140062.0,8957.0,32913.0,5264.0,20477.0,0.0,232781.0,125474.0,0.0,0.0,0.0,7368.0,1147717.0,0.0,True,1147717.0,0.0,True
ES,2005,TJ_GCV,1354667.0,821226.0,22320.0,502323.0,0.0,8798.0,1354667.0,618073.0,147041.0,26378.0,23941.0,5793.0,22320.0,0.0,369025.0,133298.0,0.0,0.0,0.0,8798.0,1354667.0,0.0,True,1354667.0,0.0,True
ES,2006,TJ_GCV,1453488.0,705424.0,20511.0,641857.0,79783.0,5913.0,1453488.0,408432.0,169195.0,39100.0,84911.0,3786.0,20511.0,0.0,497704.0,144153.0,0.0,0.0,79783.0,5913.0,1453488.0,0.0,True,1453488.0,0.0,True
ES,2007,TJ_GCV,1481643.0,730864.0,22169.0,640403.0,82674.0,5533.0,1481643.0,469262.0,174683.0,35109.0,47910.0,3900.0,22169.0,0.0,493589.0,146814.0,0.0,0.0,82674.0,5533.0,1481643.0,0.0,True,1481643.0,0.0,True
ES,2008,TJ_GCV,1623751.0,683099.0,18240.0,839261.0,77071.0,6080.0,1623751.0,434947.0,168192.0,37750.0,37916.0,4294.0,18240.0,0.0,688917.0,150344.0,0.0,0.0,77071.0,6080.0,1623751.0,0.0,True,1623751.0,0.0,True
ES,2009,TJ_GCV,1450574.0,605120.0,17621.0,757935.0,64858.0,5040.0,1450574.0,350242.0,170528.0,41252.0,38451.0,4647.0,17621.0,0.0,609231.0,148704.0,0.0,0.0,64858.0,5040.0,1450574.0,0.0,True,1450574.0,0.0,True
ES,2010,TJ_GCV,1447624.0,667710.0,21875.0,680182.0,70597.0,7260.0,1447624.0,361293.0,197937.0,47093.0,55713.0,5674.0,21875.0,0.0,529106.0,151076.0,0.0,0.0,70597.0,7260.0,1447624.0,0.0,True,1447624.0,0.0,True
ES,2011,TJ_GCV,1345951.0,651566.0,22562.0,609377.0,56439.0,6007.0,1345951.0,358155.0,158723.0,79969.0,49023.0,5696.0,22562.0,0.0,442203.0,167174.0,0.0,0.0,56439.0,6007.0,1345951.0,0.0,True,1345951.0,0.0,True
ES,2012,TJ_GCV,1311234.0,681013.0,16496.0,517885.0,88501.0,7339.0,1311234.0,392838.0,163257.0,75472.0,43748.0,5698.0,16496.0,0.0,350237.0,167648.0,0.0,0.0,88501.0,7339.0,1311234.0,0.0,True,1311234.0,0.0,True
ES,2013,TJ_GCV,1199122.0,688136.0,21888.0,395682.0,86227.0,7189.0,1199122.0,420337.0,148564.0,69078.0,43764.0,6393.0,21888.0,0.0,213062.0,182620.0,0.0,0.0,86227.0,7189.0,1199122.0,0.0,True,1199122.0,0.0,True
ES,2014,TJ_GCV,1102164.0,665283.0,22562.0,323797.0,83556.0,6966.0,1102164.0,407273.0,143947.0,65169.0,42404.0,6490.0,22562.0,0.0,186923.0,136874.0,0.0,0.0,83556.0,6966.0,1102164.0,0.0,True,1102164.0,0.0,True
ES,2015,TJ_GCV,1141483.0,634663.0,20301.0,384257.0,97422.0,4840.0,1141483.0,376517.0,154353.0,81630.0,15965.0,6198.0,20301.0,0.0,242885.0,141372.0,0.0,0.0,97422.0,4840.0,1141483.0,0.0,True,1141483.0,0.0,True
ES,2016,TJ_GCV,1164058.0,656304.0,20704.0,376162.0,106268.0,4620.0,1164058.0,403221.0,155146.0,83402.0,7196.0,7339.0,20704.0,0.0,233791.0,142371.0,0.0,0.0,106268.0,4620.0,1164058.0,0.0,True,1164058.0,0.0,True
ES,2017,TJ_GCV,1259895.0,664829.0,20334.0,461908.0,107380.0,5444.0,1259895.0,408734.0,154608.0,85191.0,7839.0,8457.0,20334.0,0.0,305088.0,156820.0,0.0,0.0,107380.0,5444.0,1259895.0,0.0,True,1259895.0,0.0,True
ES,2018,TJ_GCV,1252963.0,693619.0,21572.0,417687.0,113670.0,6415.0,1252963.0,418424.0,169978.0,89190.0,7417.0,8610.0,21572.0,0.0,253311.0,164376.0,0.0,0.0,113670.0,6415.0,1252963.0,0.0,True,1252963.0,0.0,True
ES,2019,TJ_GCV,1433267.0,704754.0,21688.0,593612.0,107842.0,5371.0,1433267.0,432374.0,160824.0,92219.0,9428.0,9909.0,21688.0,0.0,423095.0,170517.0,0.0,0.0,107842.0,5371.0,1433267.0,0.0,True,1433267.0,0.0,True
ES,2020,TJ_GCV,1291898.0,679881.0,20689.0,496060.0,89717.0,5551.0,1291898.0,411372.0,161629.0,88862.0,8241.0,9777.0,20689.0,0.0,334988.0,161072.0,0.0,0.0,89717.0,5551.0,1291898.0,0.0,True,1291898.0,0.0,True
ES,2021,TJ_GCV,1366430.123,721786.123,27843.0,509802.0,100073.0,6926.0,1366430.123,435834.0,169080.0,95858.0,7882.123,13132.0,27843.0,0.0,342323.0,167479.0,0.0,0.0,100073.0,6926.0,1366430.123,0.0,True,1366430.123,0.0,True
ES,2022,TJ_GCV,1320361.293,615120.293,19903.0,633595.0,48417.0,3326.0,1320361.293,362639.0,145075.0,86159.0,5021.293,16226.0,19903.0,0.0,522909.0,110686.0,0.0,0.0,48417.0,3326.0,1320361.293,0.0,True,1320361.293,0.0,True
ES,2023,TJ_GCV,1172130.81,597573.01,21102.0,478813.0,70384.0,4258.8,1172130.81,354437.0,136023.0,85358.0,4997.01,16758.0,21102.0,0.0,360467.0,118346.0,0.0,0.0,70384.0,4258.8,1172130.81,0.0,True,1172130.81,0.0,True
ES,2024,TJ_GCV,1125602.63,618446.63,17274.0,436611.0,50013.0,3258.0,1125602.63,361651.1,135661.0,99516.0,4950.53,16668.0,17274.0,0.0,274525.0,113211.0,441.0,48434.0,50013.0,3258.0,1125602.63,0.0,True,1125602.63,0.0,True
EU27_2020,1990,TJ_GCV,11534740.001,7945498.152,656744.0,2613582.0,244050.849,74865.0,11534740.001,4050356.152,2625257.41,951810.59,301989.0,16085.0,656744.0,0.0,927643.0,1306441.0,258759.0,120739.0,244050.849,74865.0,11534740.001,0.0,True,11534740.001,0.0,True
EU27_2020,1991,TJ_GCV,11836019.389,8257882.048,603972.0,2611201.0,263392.341,99572.0,11836019.389,3736883.048,3063160.918,1094331.082,347207.0,16300.0,603972.0,0.0,889594.0,1358688.0,253063.0,109856.0,263392.341,99572.0,11836019.389,0.0,True,11836019.389,0.0,True
EU27_2020,1992,TJ_GCV,11491925.001,7753607.436,668724.0,2630356.0,287162.565,152075.0,11491925.001,3378063.436,2970569.538,1071303.462,313902.0,19769.0,668724.0,0.0,895076.0,1248728.0,393871.0,92681.0,287162.565,152075.0,11491925.001,0.0,True,11491925.001,0.0,True
EU27_2020,1993,TJ_GCV,11606387.196,8007785.609,601042.0,2556188.0,288675.587,152696.0,11606387.196,3357392.609,3200532.658,1112260.342,318605.0,18995.0,601042.0,0.0,885373.0,1273632.0,332043.0,65140.0,288675.587,152696.0,11606387.196,0.0,True,11606387.196,0.0,True
EU27_2020,1994,TJ_GCV,11639014.561,8093123.223,616493.0,2469978.0,310613.338,148807.0,11639014.561,3494328.223,3120476.742,1099747.258,361588.0,16983.0,616493.0,0.0,974297.0,1231140.0,226850.0,37691.0,310613.338,148807.0,11639014.561,0.0,True,11639014.561,0.0,True
EU27_2020,1995,TJ_GCV,12423247.999,8696750.189,637509.0,2656493.0,309657.81,122838.0,12423247.999,3721190.189,3416819.466,1179652.534,360782.0,18306.0,637509.0,0.0,1020599.0,1273992.0,336621.0,25281.0,309657.81,122838.0,12423247.999,0.0,True,12423247.999,0.0,True
EU27_2020,1996,TJ_GCV,13488001.999,9448649.356,659520.0,2919027.0,313783.643,147022.0,13488001.999,3808104.356,3840604.855,1326960.145,450935.0,22045.0,659520.0,0.0,1108182.0,1432329.0,357073.0,21443.0,313783.643,147022.0,13488001.999,0.0,True,13488001.999,0.0,True
EU27_2020,1997,TJ_GCV,13231866.0,9123268.476,689511.0,2975925.0,338515.524,104646.0,13231866.0,3792040.476,3596440.596,1278957.404,432022.0,23808.0,689511.0,0.0,1174932.0,1463961.0,325389.0,11643.0,338515.524,104646.0,13231866.0,0.0,True,13231866.0,0.0,True
EU27_2020,1998,TJ_GCV,13487685.765,9233665.091,640180.0,3160159.0,337555.674,116126.0,13487685.765,3782027.091,3707046.325,1294601.675,420305.0,29685.0,640180.0,0.0,1387584.0,1429295.0,324575.0,18705.0,337555.674,116126.0,13487685.765,0.0,True,13487685.765,0.0,True
EU27_2020,1999,TJ_GCV,13903388.411,9386571.374,636845.0,3441138.0,324309.037,114525.0,13903388.411,3868438.374,3724796.669,1349442.331,413092.0,30802.0,636845.0,0.0,1620336.0,1489637.0,314106.0,17059.0,324309.037,114525.0,13903388.411,0.0,True,13903388.411,0.0,True
EU27_2020,2000,TJ_GCV,14231556.007,9541529.516,674513.0,3555598.267,336506.224,123409.0,14231556.007,4072269.481,3723253.613,1309424.261,396525.161,40057.0,674513.0,0.0,1542844.0,1676829.631,314847.636,21077.0,336506.224,123409.0,14231556.007,0.0,True,14231556.007,0.0,True
EU27_2020,2001,TJ_GCV,14703935.6,9910688.746,647268.2,3724289.758,299264.896,122424.0,14703935.6,4125504.573,3926676.593,1383478.009,397644.571,77385.0,647268.2,0.0,1603227.803,1789002.454,312130.501,19929.0,299264.896,122424.0,14703935.6,0.0,True,14703935.6,0.0,True
EU27_2020,2002,TJ_GCV,14801089.0,9823981.449,581572.0,3960988.723,321633.828,112913.0,14801089.0,4151980.151,3910313.391,1304487.154,388532.753,68668.0,581572.0,0.0,1722959.964,1913290.542,304292.217,20446.0,321633.828,112913.0,14801089.0,0.0,True,14801089.0,0.0,True
EU27_2020,2003,TJ_GCV,15591034.999,10203815.978,604729.0,4387179.02,279326.001,115985.0,15591034.999,4207033.982,4096024.13,1588801.613,199524.253,112432.0,604729.0,0.0,1576151.385,2402314.175,391960.46,16753.0,279326.001,115985.0,15591034.999,0.0,True,15591034.999,0.0,True
EU27_2020,2004,TJ_GCV,15995243.7,10206238.08,633215.9,4747890.276,280742.844,127156.6,15995243.7,4078763.435,4128219.514,1654320.215,218102.516,126832.4,633215.9,0.0,1760622.739,2611341.667,354980.87,20945.0,280742.844,127156.6,15995243.7,0.0,True,15995243.7,0.0,True
EU27_2020,2005,TJ_GCV,16537447.517,10361660.7,655430.389,5094375.963,295969.188,130011.277,16537447.517,4175692.19,4136442.0,1706637.458,213204.363,129684.689,655430.389,0.0,1953552.927,2749224.539,369674.497,21924.0,295969.188,130011.277,16537447.517,0.0,True,16537447.517,0.0,True
EU27_2020,2006,TJ_GCV,16509386.257,10132512.654,597080.387,5283562.183,364211.708,132019.325,16509386.257,3881039.064,4052991.29,1823827.664,250012.647,124641.989,597080.387,0.0,2118931.016,2811909.369,328323.798,24398.0,364211.708,132019.325,16509386.257,0.0,True,16509386.257,0.0,True
EU27_2020,2007,TJ_GCV,16230199.422,9665295.209,641874.223,5430791.768,386175.968,106062.254,16230199.422,3961723.34,3726752.604,1639441.81,208488.937,128888.518,637652.223,4222.0,2248174.564,2843473.71,310564.494,28579.0,386175.968,106062.254,16230199.422,0.0,True,16230199.422,0.0,True
