month,country,type,demand,demand_TWh
2019-11,RO,power,83024.40833333333,8.302440833333333e-05
2019-12,RO,power,90393.47499999999,9.039347499999999e-05
2020-01,RO,power,113007.15833333333,0.00011300715833333333
2020-02,RO,power,90211.3,9.02113e-05
2020-03,RO,power,71586.23333333332,7.158623333333333e-05
2020-04,RO,power,45236.691666666666,4.523669166666667e-05
2020-05,RO,power,39752.00833333333,3.975200833333333e-05
2020-06,RO,power,49039.14166666666,4.903914166666666e-05
2020-07,RO,power,69149.75,6.914975e-05
2020-08,RO,power,67668.05833333333,6.766805833333334e-05
2020-09,RO,power,67157.01666666666,6.715701666666666e-05
2020-10,RO,power,47511.85,4.751185e-05
2020-11,RO,power,90527.74166666667,9.052774166666666e-05
2020-12,RO,power,97138.09166666666,9.713809166666667e-05
2021-01,RO,power,95040.425,9.504042500000001e-05
2021-02,RO,power,80267.1648437794,8.026716484377941e-05
2021-03,RO,power,86743.46229060795,8.674346229060794e-05
2021-04,RO,power,51872.78188405797,5.1872781884057974e-05
2021-05,RO,power,45079.833333333336,4.5079833333333335e-05
2021-06,RO,power,57695.316666666666,5.7695316666666666e-05
2021-07,RO,power,70926.2938405797,7.092629384057971e-05
2021-08,RO,power,69544.15326086956,6.954415326086955e-05
2021-09,RO,power,66901.96666666666,6.690196666666666e-05
2021-10,RO,power,75297.83333333333,7.529783333333332e-05
2021-11,RO,power,91594.5036231884,9.15945036231884e-05
2021-12,RO,power,101482.10047619048,0.00010148210047619048
2022-01,RO,power,101012.98868421052,0.00010101298868421052
2022-02,RO,power,92544.68333333333,9.254468333333333e-05
2022-03,RO,power,56442.197916666664,5.6442197916666663e-05
2022-04,RO,power,40121.19583333333,4.012119583333333e-05
2022-05,RO,power,69213.41041666667,6.921341041666666e-05
2022-06,RO,power,69170.98125,6.917098125e-05
2022-07,RO,power,71912.03656914893,7.191203656914893e-05
2022-08,RO,power,71503.39375,7.150339375000001e-05
2022-09,RO,power,69078.20416666666,6.907820416666666e-05
2022-10,RO,power,72061.74791666666,7.206174791666666e-05
2022-11,RO,power,85857.54375,8.585754375e-05
2022-12,RO,power,85996.54583333334,8.599654583333333e-05
2023-01,RO,power,101686.60625,0.00010168660624999999
2023-02,RO,power,92901.11458333333,9.290111458333332e-05
2023-03,RO,power,55080.902083333334,5.508090208333333e-05
2023-04,RO,power,35628.010416666664,3.5628010416666666e-05
2023-05,RO,power,30192.364583333332,3.0192364583333333e-05
2023-06,RO,power,22339.70625,2.2339706249999998e-05
2023-07,RO,power,60721.993749999994,6.072199375e-05
2023-08,RO,power,64077.91787280702,6.407791787280702e-05
2023-09,RO,power,65323.784601449275,6.532378460144928e-05
2023-10,RO,power,76283.0030482456,7.62830030482456e-05
2023-11,RO,power,87957.20625,8.795720625e-05
2023-12,RO,power,107042.62372807018,0.00010704262372807018
2024-01,RO,power,109054.72083333333,0.00010905472083333332
2024-02,RO,power,91465.29791666666,9.146529791666666e-05
2024-03,RO,power,90030.32931081214,9.003032931081214e-05
2024-04,RO,power,27386.606544971582,2.7386606544971582e-05
2024-05,RO,power,26837.116385560235,2.6837116385560234e-05
2024-06,RO,power,58107.44775569242,5.810744775569242e-05
2024-07,RO,power,71694.02083333333,7.169402083333333e-05
2024-08,RO,power,70985.45416666666,7.098545416666666e-05
2024-09,RO,power,62316.64166666666,6.231664166666666e-05
2024-10,RO,power,68931.04098883572,6.893104098883572e-05
2024-11,RO,power,87128.5,8.71285e-05
2024-12,RO,power,91519.2543859649,9.15192543859649e-05
2025-01,RO,power,30454.55324074074,3.0454553240740743e-05
2021-12,SE,power,251.2,2.5119999999999997e-07
2022-01,SE,power,9.999999999999998,9.999999999999999e-09
2022-02,SE,power,156.93333333333334,1.5693333333333334e-07
2022-03,SE,power,7.918840579710143,7.918840579710143e-09
2022-04,SE,power,13.416666666666666,1.3416666666666666e-08
2022-05,SE,power,9.841666666666667,9.841666666666667e-09
2022-06,SE,power,10.35,1.035e-08
2022-07,SE,power,8.966666666666667,8.966666666666668e-09
2022-08,SE,power,90.90833333333333,9.090833333333333e-08
2022-09,SE,power,50.358333333333334,5.0358333333333336e-08
2022-10,SE,power,11.55,1.1550000000000001e-08
2022-11,SE,power,15.025,1.5025e-08
2022-12,SE,power,72.74166666666666,7.274166666666666e-08
2023-01,SE,power,12.591666666666665,1.2591666666666665e-08
2023-02,SE,power,40.18333333333334,4.018333333333334e-08
2023-03,SE,power,7.8999999999999995,7.9e-09
2023-04,SE,power,21.00833333333333,2.1008333333333328e-08
2023-05,SE,power,20.241666666666667,2.0241666666666668e-08
2023-06,SE,power,10.016666666666666,1.0016666666666665e-08
2023-07,SE,power,6.458333333333332,6.4583333333333324e-09
2023-08,SE,power,10.708333333333332,1.0708333333333332e-08
2023-09,SE,power,37.133333333333326,3.713333333333333e-08
2023-10,SE,power,17.2,1.72e-08
2023-11,SE,power,23.45,2.3449999999999998e-08
2023-12,SE,power,9.166666666666666,9.166666666666666e-09
2024-01,SE,power,42.175,4.2175e-08
2024-02,SE,power,23.71666666666667,2.3716666666666667e-08
2024-03,SE,power,22.791666666666668,2.2791666666666667e-08
2024-04,SE,power,19.258333333333336,1.9258333333333335e-08
2024-05,SE,power,47.43333333333334,4.7433333333333335e-08
2024-06,SE,power,28.19166666666667,2.819166666666667e-08
2024-07,SE,power,30.56666666666667,3.056666666666667e-08
2024-08,SE,power,58.025000000000006,5.8025000000000005e-08
2024-09,SE,power,35.86666666666667,3.586666666666667e-08
2024-10,SE,power,30.200000000000003,3.0200000000000006e-08
2024-11,SE,power,28.975,2.8975000000000003e-08
2024-12,SE,power,48.325,4.8325000000000004e-08
2025-01,SE,power,12.783333333333333,1.2783333333333334e-08
2018-12,SI,power,70.2,7.02e-08
2019-01,SI,power,3968.189492753623,3.968189492753623e-06
2019-02,SI,power,3428.625,3.428625e-06
2019-03,SI,power,3778.475,3.778475e-06
2019-04,SI,power,2277.1666666666665,2.2771666666666666e-06
2019-05,SI,power,1686.569696969697,1.686569696969697e-06
2019-06,SI,power,1188.9822742474917,1.1889822742474916e-06
2019-07,SI,power,1435.2003623188407,1.4352003623188406e-06
2019-08,SI,power,1927.725,1.927725e-06
2019-09,SI,power,1464.2704545454546,1.4642704545454546e-06
2019-10,SI,power,2395.758333333333,2.3957583333333332e-06
2019-11,SI,power,2983.3333333333335,2.9833333333333333e-06
2019-12,SI,power,3258.348484848485,3.258348484848485e-06
2020-01,SI,power,3655.4416666666666,3.6554416666666665e-06
2020-02,SI,power,3391.3166666666666,3.3913166666666667e-06
2020-03,SI,power,3522.7833333333333,3.5227833333333333e-06
2020-04,SI,power,1896.7916666666667,1.8967916666666666e-06
2020-05,SI,power,1273.3333333333333,1.2733333333333334e-06
2020-06,SI,power,1145.1916666666666,1.1451916666666665e-06
2020-07,SI,power,2096.2833333333333,2.0962833333333335e-06
2020-08,SI,power,2160.3166666666666,2.1603166666666666e-06
2020-09,SI,power,3247.616666666667,3.2476166666666667e-06
2020-10,SI,power,3404.925,3.4049250000000003e-06
2020-11,SI,power,4338.8,4.3388e-06
2020-12,SI,power,4705.266666666666,4.705266666666666e-06
2021-01,SI,power,4763.108333333334,4.7631083333333335e-06
2021-02,SI,power,4163.508333333333,4.163508333333333e-06
2021-03,SI,power,4624.766666666666,4.624766666666667e-06
2021-04,SI,power,3240.35,3.24035e-06
2021-05,SI,power,2081.375,2.081375e-06
2021-06,SI,power,1653.45,1.65345e-06
2021-07,SI,power,1716.8333333333333,1.7168333333333332e-06
2021-08,SI,power,1851.4,1.8514000000000002e-06
2021-09,SI,power,2191.9333333333334,2.1919333333333335e-06
2021-10,SI,power,3846.25,3.84625e-06
2021-11,SI,power,4438.508333333333,4.438508333333333e-06
2021-12,SI,power,5557.191666666667,5.5571916666666666e-06
2022-01,SI,power,5105.266666666666,5.105266666666667e-06
2022-02,SI,power,4385.225,4.385225e-06
2022-03,SI,power,4963.308333333333,4.963308333333334e-06
2022-04,SI,power,2944.266666666667,2.944266666666667e-06
2022-05,SI,power,2054.4083333333333,2.054408333333333e-06
2022-06,SI,power,1398.6083333333333,1.3986083333333334e-06
2022-07,SI,power,1961.65,1.96165e-06
2022-08,SI,power,1864.0833333333333,1.8640833333333332e-06
2022-09,SI,power,1636.675,1.6366749999999999e-06
2022-10,SI,power,2815.0583333333334,2.815058333333333e-06
2022-11,SI,power,3440.875,3.440875e-06
2022-12,SI,power,5292.658333333333,5.2926583333333326e-06
2023-01,SI,power,3861.4416666666666,3.861441666666667e-06
2023-02,SI,power,3651.925,3.651925e-06
2023-03,SI,power,3634.0739855072466,3.6340739855072466e-06
2023-04,SI,power,2584.0,2.584e-06
2023-05,SI,power,2131.383333333333,2.1313833333333333e-06
2023-06,SI,power,1747.525,1.747525e-06
2023-07,SI,power,1872.005072463768,1.8720050724637681e-06
2023-08,SI,power,1628.3416666666667,1.6283416666666667e-06
2023-09,SI,power,1873.926811594203,1.8739268115942028e-06
2023-10,SI,power,2059.428919631094,2.059428919631094e-06
2023-11,SI,power,3367.116666666667,3.3671166666666666e-06
2023-12,SI,power,4301.533333333334,4.301533333333334e-06
2024-01,SI,power,3243.95,3.2439499999999997e-06
2024-02,SI,power,3661.0333333333333,3.661033333333333e-06
2024-03,SI,power,3988.508333333333,3.988508333333333e-06
2024-04,SI,power,2487.9666666666667,2.4879666666666667e-06
2024-05,SI,power,2259.883333333333,2.259883333333333e-06
2024-06,SI,power,2049.8416666666667,2.0498416666666666e-06
2024-07,SI,power,2554.4500000000003,2.55445e-06
2024-08,SI,power,2821.9166666666665,2.8219166666666663e-06
2024-09,SI,power,2670.1666666666665,2.6701666666666665e-06
2024-10,SI,power,2472.20615942029,2.47220615942029e-06
2024-11,SI,power,4979.925,4.9799250000000004e-06
2024-12,SI,power,7891.8,7.8918e-06
2025-01,SI,power,1945.2115942028984,1.9452115942028982e-06
2019-01,SI,total,1272861192.0,1.272861192
2019-02,SI,total,1016499077.0,1.016499077
2019-03,SI,total,936183870.0,0.93618387
2019-04,SI,total,759628151.0,0.759628151
2019-05,SI,total,720976261.0,0.720976261
2019-06,SI,total,524674439.0,0.524674439
2019-07,SI,total,518812134.0,0.518812134
2019-08,SI,total,577901682.0,0.577901682
2019-09,SI,total,605339177.0,0.605339177
2019-10,SI,total,758921898.0,0.758921898
2019-11,SI,total,909575683.0,0.909575683
2019-12,SI,total,1055774987.0,1.055774987
2020-01,SI,total,1236772656.0,1.236772656
2020-02,SI,total,992265009.0,0.992265009
2020-03,SI,total,980998771.0,0.980998771
2020-04,SI,total,688704272.0,0.688704272
2020-05,SI,total,569419122.0,0.569419122
2020-06,SI,total,480918300.0,0.4809183
2020-07,SI,total,552049870.0,0.55204987
2020-08,SI,total,531130952.0,0.531130952
2020-09,SI,total,604277814.0,0.604277814
2020-10,SI,total,808293225.0,0.808293225
2020-11,SI,total,1082140378.0,1.082140378
2020-12,SI,total,1114502357.0,1.114502357
2021-01,SI,total,1212645307.0,1.212645307
2021-02,SI,total,1043574534.0,1.043574534
2021-03,SI,total,1065537145.0,1.065537145
2021-04,SI,total,922238925.0,0.922238925
2021-05,SI,total,713548907.0,0.713548907
2021-06,SI,total,581129473.0,0.581129473
2021-07,SI,total,519731624.0,0.519731624
2021-08,SI,total,509568565.0,0.509568565
2021-09,SI,total,562075396.0,0.562075396
2021-10,SI,total,851361749.0,0.851361749
2021-11,SI,total,1011004647.0,1.011004647
2021-12,SI,total,1193310623.0,1.193310623
2022-01,SI,total,1243816832.0,1.243816832
2022-02,SI,total,984381015.0,0.984381015
2022-03,SI,total,1021900735.0,1.021900735
2022-04,SI,total,771516001.0,0.771516001
2022-05,SI,total,562523168.0,0.562523168
2022-06,SI,total,516395651.0,0.516395651
2022-07,SI,total,497634222.0,0.497634222
2022-08,SI,total,457989138.0,0.457989138
2022-09,SI,total,527132311.0,0.527132311
2022-10,SI,total,614689730.0,0.61468973
2022-11,SI,total,868632209.0,0.868632209
2022-12,SI,total,973686494.0,0.973686494
2023-01,SI,total,1032762470.0,1.03276247
2023-02,SI,total,956021943.0,0.956021943
2023-03,SI,total,846904123.0,0.846904123
2023-04,SI,total,750913537.0,0.750913537
2023-05,SI,total,648459318.0,0.648459318
2023-06,SI,total,545044126.0,0.545044126
2023-07,SI,total,487047434.0,0.487047434
2023-08,SI,total,438234301.0,0.438234301
2023-09,SI,total,503430219.0,0.503430219
2023-10,SI,total,631992599.0,0.631992599
2023-11,SI,total,904778956.0,0.904778956
2023-12,SI,total,1052379220.0,1.05237922
2024-01,SI,total,1206928340.0,1.20692834
2024-02,SI,total,920954494.0,0.920954494
2024-03,SI,total,905622741.0,0.905622741
2024-04,SI,total,791647633.0,0.791647633
2024-05,SI,total,673284074.0,0.673284074
2024-06,SI,total,558559868.0,0.558559868
2024-07,SI,total,533171221.0,0.533171221
2024-08,SI,total,531090272.0,0.531090272
2024-09,SI,total,595177637.0,0.595177637
2024-10,SI,total,651552946.0,0.651552946
2024-11,SI,total,979045125.0,0.979045125
2024-12,SI,total,1148070878.0,1.148070878
2025-01,SI,total,307253730.0,0.30725373
2018-12,SK,power,363.2,3.6319999999999997e-07
2019-01,SK,power,17149.75,1.714975e-05
2019-02,SK,power,17171.341666666667,1.7171341666666668e-05
2019-03,SK,power,18622.741666666665,1.8622741666666666e-05
2019-04,SK,power,13929.8,1.39298e-05
2019-05,SK,power,18578.216666666667,1.8578216666666668e-05
2019-06,SK,power,16956.133333333335,1.6956133333333335e-05
2019-07,SK,power,19354.516666666666,1.9354516666666666e-05
2019-08,SK,power,18826.425,1.8826424999999998e-05
2019-09,SK,power,20320.525,2.0320525e-05
2019-10,SK,power,22782.066666666666,2.2782066666666667e-05
2019-11,SK,power,20592.525,2.0592525e-05
2019-12,SK,power,20465.45,2.0465450000000002e-05
2020-01,SK,power,28595.05,2.859505e-05
2020-02,SK,power,22743.441666666666,2.2743441666666665e-05
2020-03,SK,power,21184.45,2.118445e-05
2020-04,SK,power,19802.74393939394,1.980274393939394e-05
2020-05,SK,power,20863.225,2.0863225e-05
2020-06,SK,power,22754.519433465084,2.2754519433465085e-05
2020-07,SK,power,17406.16590909091,1.7406165909090908e-05
2020-08,SK,power,24449.846376811594,2.4449846376811595e-05
2020-09,SK,power,24133.308333333334,2.4133308333333333e-05
2020-10,SK,power,23537.908695652175,2.3537908695652177e-05
2020-11,SK,power,24713.63333333333,2.471363333333333e-05
2020-12,SK,power,27206.908333333333,2.7206908333333334e-05
2021-01,SK,power,36544.25,3.654425e-05
2021-02,SK,power,33323.35833333333,3.332335833333333e-05
2021-03,SK,power,36878.333333333336,3.6878333333333336e-05
2021-04,SK,power,32022.033333333333,3.202203333333333e-05
2021-05,SK,power,16569.233333333334,1.6569233333333334e-05
2021-06,SK,power,26904.75,2.690475e-05
2021-07,SK,power,22414.483333333334,2.2414483333333334e-05
2021-08,SK,power,16141.75,1.614175e-05
2021-09,SK,power,25255.524999999998,2.5255524999999997e-05
2021-10,SK,power,22937.46304347826,2.293746304347826e-05
2021-11,SK,power,30758.816666666666,3.0758816666666664e-05
2021-12,SK,power,29184.575,2.9184575e-05
2022-01,SK,power,26080.191666666666,2.6080191666666666e-05
2022-02,SK,power,20004.966666666667,2.0004966666666666e-05
2022-03,SK,power,12044.741666666667,1.2044741666666667e-05
2022-04,SK,power,11801.574999999999,1.1801574999999999e-05
2022-05,SK,power,10534.910144927537,1.0534910144927538e-05
2022-06,SK,power,7179.275,7.179275e-06
2022-07,SK,power,8482.664492753624,8.482664492753623e-06
2022-08,SK,power,7093.416666666666,7.093416666666666e-06
2022-09,SK,power,7966.364130434782,7.966364130434782e-06
2022-10,SK,power,10212.460507246376,1.0212460507246377e-05
2022-11,SK,power,11656.708620365142,1.1656708620365142e-05
2022-12,SK,power,13225.688405797102,1.3225688405797102e-05
2023-01,SK,power,12165.177898550724,1.2165177898550725e-05
2023-02,SK,power,19947.7,1.9947700000000002e-05
2023-03,SK,power,15718.5,1.57185e-05
2023-04,SK,power,12905.808333333334,1.2905808333333334e-05
2023-05,SK,power,12715.15,1.271515e-05
2023-06,SK,power,15261.685869565217,1.526168586956522e-05
2023-07,SK,power,14191.185507246377,1.4191185507246376e-05
2023-08,SK,power,15343.925,1.5343925e-05
2023-09,SK,power,13068.461363636363,1.3068461363636362e-05
2023-10,SK,power,11415.889130434782,1.1415889130434782e-05
2023-11,SK,power,12183.658333333333,1.2183658333333333e-05
2023-12,SK,power,15022.300000000001,1.5022300000000002e-05
2024-01,SK,power,18554.333333333332,1.8554333333333333e-05
2024-02,SK,power,14283.633333333333,1.4283633333333333e-05
2024-03,SK,power,14591.591666666667,1.4591591666666668e-05
2024-04,SK,power,13878.666666666666,1.3878666666666666e-05
2024-05,SK,power,10584.425,1.0584425e-05
2024-06,SK,power,13211.208333333334,1.3211208333333333e-05
