country,year,energy_balance,value,unit,siec,frequency,dataset,source
FR,2019,TI_CO_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2020,TI_CO_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2021,TI_CO_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2022,TI_CO_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2023,TI_CO_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2024,TI_CO_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1990,TI_E,20319.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1991,TI_E,20768.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1992,TI_E,21078.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1993,TI_E,23618.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1994,TI_E,23993.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1995,TI_E,25644.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1996,TI_E,28611.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1997,TI_E,32710.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1998,TI_E,33714.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1999,TI_E,49791.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2000,TI_E,139557.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2001,TI_E,195441.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2002,TI_E,222588.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2003,TI_E,223388.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2004,TI_E,229456.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2005,TI_E,254133.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2006,TI_E,257285.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2007,TI_E,261782.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2008,TI_E,261285.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2009,TI_E,323917.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2010,TI_E,345080.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2011,TI_E,275635.322,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2012,TI_E,239696.167,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2013,TI_E,195703.938,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2014,TI_E,143730.853,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2015,TI_E,209087.993,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2016,TI_E,303836.119,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2017,TI_E,339029.347,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2018,TI_E,268364.115,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2019,TI_E,334090.437,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2020,TI_E,305483.797,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2021,TI_E,295021.233,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2022,TI_E,364319.794,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2023,TI_E,270409.996,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2024,TI_E,183951.295,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1990,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1991,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1992,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1993,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1994,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1995,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1996,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1997,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1998,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1999,TI_EHG_APCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2000,TI_EHG_APCHP_E,82757.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2001,TI_EHG_APCHP_E,105847.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2002,TI_EHG_APCHP_E,112738.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2003,TI_EHG_APCHP_E,115182.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2004,TI_EHG_APCHP_E,116186.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2005,TI_EHG_APCHP_E,125913.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2006,TI_EHG_APCHP_E,136369.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2007,TI_EHG_APCHP_E,138294.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2008,TI_EHG_APCHP_E,123550.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2009,TI_EHG_APCHP_E,36292.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2010,TI_EHG_APCHP_E,36277.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2011,TI_EHG_APCHP_E,32891.458,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2012,TI_EHG_APCHP_E,24395.1,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2013,TI_EHG_APCHP_E,24502.127,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2014,TI_EHG_APCHP_E,22197.052,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2015,TI_EHG_APCHP_E,25524.351,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2016,TI_EHG_APCHP_E,24929.985,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2017,TI_EHG_APCHP_E,28177.783,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2018,TI_EHG_APCHP_E,24777.011,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2019,TI_EHG_APCHP_E,27135.823,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2020,TI_EHG_APCHP_E,22933.359,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2021,TI_EHG_APCHP_E,22394.318,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2022,TI_EHG_APCHP_E,26068.165,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2023,TI_EHG_APCHP_E,22692.827,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2024,TI_EHG_APCHP_E,19950.708,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1990,TI_EHG_APE_E,18236.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1991,TI_EHG_APE_E,18723.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1992,TI_EHG_APE_E,19033.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1993,TI_EHG_APE_E,21494.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1994,TI_EHG_APE_E,21715.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1995,TI_EHG_APE_E,23328.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1996,TI_EHG_APE_E,26019.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1997,TI_EHG_APE_E,30135.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1998,TI_EHG_APE_E,30254.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1999,TI_EHG_APE_E,47986.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2000,TI_EHG_APE_E,9950.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2001,TI_EHG_APE_E,9328.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2002,TI_EHG_APE_E,8075.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2003,TI_EHG_APE_E,6376.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2004,TI_EHG_APE_E,5573.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2005,TI_EHG_APE_E,22684.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2006,TI_EHG_APE_E,18215.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2007,TI_EHG_APE_E,18405.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2008,TI_EHG_APE_E,22645.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2009,TI_EHG_APE_E,15293.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2010,TI_EHG_APE_E,11851.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2011,TI_EHG_APE_E,6220.935,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2012,TI_EHG_APE_E,6826.207,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2013,TI_EHG_APE_E,6487.633,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2014,TI_EHG_APE_E,8276.79,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2015,TI_EHG_APE_E,6088.328,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2016,TI_EHG_APE_E,4534.053,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2017,TI_EHG_APE_E,6531.398,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2018,TI_EHG_APE_E,16551.506,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2019,TI_EHG_APE_E,25825.529,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2020,TI_EHG_APE_E,24513.661,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2021,TI_EHG_APE_E,20934.523,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2022,TI_EHG_APE_E,24447.227,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2023,TI_EHG_APE_E,13843.013,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2024,TI_EHG_APE_E,12278.056,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1990,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1991,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1992,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1993,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1994,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1995,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1996,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1997,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1998,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1999,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2000,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2001,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2002,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2003,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2004,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2005,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2006,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2007,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2008,TI_EHG_APH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2009,TI_EHG_APH_E,2918.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2010,TI_EHG_APH_E,3124.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2011,TI_EHG_APH_E,2221.886,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2012,TI_EHG_APH_E,1773.972,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2013,TI_EHG_APH_E,2289.106,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2014,TI_EHG_APH_E,2858.35,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2015,TI_EHG_APH_E,1533.199,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2016,TI_EHG_APH_E,1656.712,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2017,TI_EHG_APH_E,1658.148,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2018,TI_EHG_APH_E,3541.034,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2019,TI_EHG_APH_E,3623.574,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2020,TI_EHG_APH_E,4208.613,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2021,TI_EHG_APH_E,4689.464,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2022,TI_EHG_APH_E,3563.384,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2023,TI_EHG_APH_E,3856.507,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2024,TI_EHG_APH_E,4210.495,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1990,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1991,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1992,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1993,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1994,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1995,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1996,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1997,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1998,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1999,TI_EHG_MAPCHP_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2000,TI_EHG_MAPCHP_E,45932.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2001,TI_EHG_MAPCHP_E,79686.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2002,TI_EHG_MAPCHP_E,101185.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2003,TI_EHG_MAPCHP_E,101218.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2004,TI_EHG_MAPCHP_E,106405.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2005,TI_EHG_MAPCHP_E,103985.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2006,TI_EHG_MAPCHP_E,100346.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2007,TI_EHG_MAPCHP_E,102704.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2008,TI_EHG_MAPCHP_E,111830.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2009,TI_EHG_MAPCHP_E,140625.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2010,TI_EHG_MAPCHP_E,125551.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2011,TI_EHG_MAPCHP_E,120769.915,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2012,TI_EHG_MAPCHP_E,114129.692,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2013,TI_EHG_MAPCHP_E,79817.564,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2014,TI_EHG_MAPCHP_E,59160.751,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2015,TI_EHG_MAPCHP_E,71525.559,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2016,TI_EHG_MAPCHP_E,79274.338,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2017,TI_EHG_MAPCHP_E,79643.525,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2018,TI_EHG_MAPCHP_E,80478.74,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2019,TI_EHG_MAPCHP_E,88835.411,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2020,TI_EHG_MAPCHP_E,85239.438,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2021,TI_EHG_MAPCHP_E,87063.559,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2022,TI_EHG_MAPCHP_E,93586.376,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2023,TI_EHG_MAPCHP_E,79977.773,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2024,TI_EHG_MAPCHP_E,65052.473,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1990,TI_EHG_MAPE_E,2083.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1991,TI_EHG_MAPE_E,2045.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1992,TI_EHG_MAPE_E,2045.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1993,TI_EHG_MAPE_E,2124.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1994,TI_EHG_MAPE_E,2278.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1995,TI_EHG_MAPE_E,2316.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1996,TI_EHG_MAPE_E,2592.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1997,TI_EHG_MAPE_E,2575.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1998,TI_EHG_MAPE_E,3460.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1999,TI_EHG_MAPE_E,1805.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2000,TI_EHG_MAPE_E,918.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2001,TI_EHG_MAPE_E,580.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2002,TI_EHG_MAPE_E,590.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2003,TI_EHG_MAPE_E,612.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2004,TI_EHG_MAPE_E,1292.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2005,TI_EHG_MAPE_E,1551.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2006,TI_EHG_MAPE_E,2355.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2007,TI_EHG_MAPE_E,2379.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2008,TI_EHG_MAPE_E,3260.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2009,TI_EHG_MAPE_E,103824.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2010,TI_EHG_MAPE_E,138575.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2011,TI_EHG_MAPE_E,90783.608,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2012,TI_EHG_MAPE_E,63791.591,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2013,TI_EHG_MAPE_E,50770.826,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2014,TI_EHG_MAPE_E,27896.992,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2015,TI_EHG_MAPE_E,75266.017,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2016,TI_EHG_MAPE_E,161738.002,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2017,TI_EHG_MAPE_E,194186.439,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2018,TI_EHG_MAPE_E,114898.082,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2019,TI_EHG_MAPE_E,161370.221,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2020,TI_EHG_MAPE_E,140174.84,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2021,TI_EHG_MAPE_E,126585.143,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2022,TI_EHG_MAPE_E,193665.901,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2023,TI_EHG_MAPE_E,121054.415,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2024,TI_EHG_MAPE_E,51208.186,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1990,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1991,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1992,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1993,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1994,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1995,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1996,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1997,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1998,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,1999,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2000,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2001,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2002,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2003,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2004,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2005,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2006,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2007,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2008,TI_EHG_MAPH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2009,TI_EHG_MAPH_E,24965.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2010,TI_EHG_MAPH_E,29702.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2011,TI_EHG_MAPH_E,22747.52,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2012,TI_EHG_MAPH_E,28779.605,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2013,TI_EHG_MAPH_E,31836.682,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2014,TI_EHG_MAPH_E,23340.918,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2015,TI_EHG_MAPH_E,29150.539,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2016,TI_EHG_MAPH_E,31703.029,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
FR,2017,TI_EHG_MAPH_E,28832.054,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
