Date;Area;Total_consumption;Consumption_industrial_customers_except_HMS;Consumption_public_distribution;Consumption_HMS_customers;Consumption_PIRR;Forecast_estimated_on_D-5_Forecast_GRTgaz_total;Forecast_estimated_on_D-4_Forecast_GRTgaz_total;Forecast_estimated_on_D-3_Forecast_GRTgaz_total;Forecast_estimated_on_D-2_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_before_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_after_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_before_3PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_after_3PM_Forecast_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Forecast_estimated_on_D-5_public_distribution;Forecast_estimated_on_D-4_public_distribution;Forecast_estimated_on_D-3_public_distribution;Forecast_estimated_on_D-2_public_distribution;Forecast_estimated_on_D-1_before_5PM_public_distribution;Forecast_estimated_on_D-1_after_5PM_public_distribution;Forecast_estimated_on_D_before_3PM_public_distribution;Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Forecast_estimated_on_D-5_PIRR;Forecast_estimated_on_D-4_PIRR;Forecast_estimated_on_D-3_PIRR;Forecast_estimated_on_D-2_PIRR;Forecast_estimated_on_D-1_before_5PM_PIRR;Forecast_estimated_on_D-1_after_5PM_PIRR;Forecast_estimated_on_D_before_3PM_PIRR;Forecast_estimated_on_D_after_3PM_PIRR;Forecast_shippers_D-1_02PM;Forecast_shippers_D-1_04PM;Forecast_shippers_D-1_06PM;Forecast_shippers_D-1_08PM;Forecast_shippers_D-1_09PM;Forecast_shippers_D-1_10PM;Forecast_shippers_D-1_11PM;Forecast_shippers_D-1_00AM;Forecast_shippers_D-1_01AM;Forecast_shippers_D-1_02AM;Forecast_shippers_D-1_03AM;Forecast_shippers_D_04AM;Forecast_shippers_D_05AM;Forecast_shippers_D_06AM;Forecast_shippers_D_07AM;Forecast_shippers_D_08AM;Forecast_shippers_D_09AM;Forecast_shippers_D_10AM;Forecast_shippers_D_11AM;Forecast_shippers_D_12PM;Forecast_shippers_D_13PM;Forecast_shippers_D_02PM;Forecast_shippers_D_03PM;Forecast_shippers_D_04PM;Forecast_shippers_D_05PM;Forecast_shippers_D_06PM;Forecast_shippers_D_07PM;Forecast_shippers_D_08PM;Forecast_shippers_D_09PM;Forecast_shippers_D_10PM;Forecast_shippers_D_11PM;Forecast_shippers_D_12AM;Forecast_shippers_D_01AM;Forecast_shippers_D_02AM;Forecast_shippers_D_03AM;Average_temperature
05/01/2013;"All areas";1105290216;326917591;773310713;315900;4746012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1033707227;1042442363;1063872712;1079986099;1079986099;1079986099;1079986099;1081256456;1081256456;1081256456;1081256456;1081256456;1081256456;1081256456;1081256456;1081256456;1081256456;1081977947;1081977947;1081977947;1092092231;1092092231;1092098796;1091277682;1091279037;1090866935;1090856935;1090856935;1091213522;1091213522;1094008008;1094008008;1094008008;1094008008;1094008008;8.9
22/02/2013;"All areas";1957170376;392726586;1439399810;113579600;11464380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1666516990;1668916990;1796474016;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1873856040;1839480558;1839480558;1841471180;1846447865;1860223288;1864843125;1871833505;1882234823;1884350988;1885010294;1877350910;1877350910;1877350910;1877350910;1877350910;1877845442;1877845442;1877845442;-0.8
13/09/2013;"All areas";182989473;99866140;83001052;28508;93773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160629343;156600618;171345540;177447573;177447573;177447573;177447573;177447573;178233573;178233573;178233573;178233573;178233573;178233573;178233573;178233573;178233573;178421065;178421065;178421065;178669070;174838638;174200966;174200966;172902550;174830260;174862143;181127007;181125099;181125099;179575100;179575100;179575100;179575100;179575100;16.7
28/01/2013;"All areas";1442746395;347220307;1055491431;28692104;11342553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1402519386;1405982245;1406045685;1401162002;1401162002;1401162002;1401162002;1399378933;1399378933;1399378933;1399378933;1399378933;1399378933;1399378933;1399378933;1399378933;1399378933;1399708997;1399708997;1402126531;1403174188;1443315869;1443559471;1444247325;1433476878;1432893408;1431296718;1429319820;1429300816;1429300816;1429300816;1429300816;1430644882;1430239138;1430239138;7.6
05/10/2013;"All areas";161720432;94645839;66993310;187;81096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108571653;131427463;133431250;154668353;154668353;154668353;154668353;154668353;154668353;154668353;154668353;154668353;154668353;154668353;154668353;154668353;154668353;155333932;155333932;155361542;155130760;155134474;155106204;155106204;155111776;155122908;155128934;155142514;155117489;155117489;155127861;155140326;155140326;155160167;155160167;16.7
19/08/2013;"All areas";358761194;208449095;145178665;112850;5020584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350462238;350689566;350659009;350659009;350659009;350659009;350659009;350655607;350655607;353355607;354814401;354814401;354814401;354814401;354814401;354814401;354814401;349927910;351351486;349269116;349166681;354005476;354025917;354194874;356170447;357282975;357158740;357157196;357952782;357952782;357952782;357952782;357971758;357971758;357971758;18.5
03/01/2013;"All areas";1198583216;346369813;840998420;232475;10982508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1065819102;1170479533;1167314178;1179846980;1175773080;1175773080;1175773080;1175773080;1176773080;1176773080;1176773080;1176773080;1176773080;1176773080;1176773080;1176773080;1176773080;1176900051;1176900051;1176900051;1175861524;1186686102;1185942304;1188254924;1189055364;1196097728;1198294222;1198294222;1198646112;1198646112;1198646112;1198646112;1198646112;1198646112;1198646112;10.1
12/03/2013;"All areas";1874382262;375887001;1385175238;105145985;8174038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1608332365;1687634607;1705013617;1785556483;1785556483;1785556483;1787556483;1787556483;1787556483;1787556483;1787556483;1787556483;1787556483;1787556483;1787556483;1785318499;1786818499;1788170352;1788170352;1788170352;1788559628;1801903789;1817222223;1828247564;1834739331;1874430635;1872379672;1876167960;1876160137;1876160137;1874660137;1874160137;1874660137;1876511376;1876511376;-2.8
13/02/2013;"All areas";1839068927;395290919;1323171718;108080900;12525390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1714614362;1857957623;1857513059;1882205910;1866872182;1866872182;1866872182;1866872182;1866872182;1866872182;1866872182;1866872182;1866872182;1866872182;1866872182;1866872182;1866872182;1865760067;1865760067;1865760067;1865760067;1866010067;1867156678;1852736075;1852213924;1852912175;1852992239;1848257967;1848715259;1848715259;1846315259;1846315259;1849903526;1849903526;1849903526;-0.2
17/01/2013;"All areas";2057007726;399667281;1502058233;142691508;12590704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1966385872;1973732936;2011436398;2071926400;2074726400;2074706081;2074706081;2074706081;2074706081;2074706081;2074706081;2074706081;2074706081;2074706081;2074706081;2074706081;2074706081;2074084665;2049669622;2049669622;2049169622;2062131847;2050585848;2057146706;2062215183;2074233221;2071057687;2071057687;2072167603;2072167603;2072167603;2072167603;2072167603;2072779010;2072779010;-5.5
29/08/2013;"All areas";473981041;244605827;178567587;43955922;6851705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;374256643;374537164;390419816;460384690;460384690;460384690;460384690;461334690;461334690;461334690;461334690;461334690;461334690;461334690;461334690;461334690;461234690;459899694;460156387;460156392;460156392;462786067;464089926;465985970;465958337;464234219;463617209;463622587;467626012;467626012;467626012;467626012;467626012;467626012;467626012;19.5
11/06/2013;"All areas";193877932;96366918;92149664;5255030;106320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;188457129;193983764;196403856;199834869;199834869;199834869;199834869;199221673;199221673;199221673;199221673;199221673;199221673;199221673;199221673;199221673;199221673;199221673;199221673;199538382;244883196;244883196;243693767;194479831;194266180;193819444;195257309;195257309;195349659;195349659;195360906;195360906;195380257;;195394955;18
01/06/2013;"All areas";222706150;91070728;130716070;12099;907253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;212788294;213864303;221025072;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225545892;225586062;225629195;228327449;228327449;228327449;228327449;228748267;229498267;229498267;229498267;229498267;229498267;229498267;14.2
31/03/2013;"All areas";1801157245;418274803;1372164959;246835;10470648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1844365411;1818702113;1801422072;1801421272;1801421272;1801421272;1803222072;;;;1803222072;1803222072;1803222072;1803222072;1803222072;1803222072;1808409705;1808409705;1808409705;1803609705;1803609705;1804993874;1804993874;1818446731;1816021654;1816021654;1817376770;1817376770;1866930988;1866930988;1867130988;1867130988;1867438707;1867438707;1867438707;4.4
23/04/2013;"All areas";725168624;260889179;459342368;1064401;3872676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;716055222;721457650;707805679;757607055;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;757627026;769440002;770940002;770940002;771291793;774992161;775169629;739871958;740859831;735786105;734116140;734116140;735069175;732958116;732958116;732958116;732958116;732896717;732896717;13.9
15/07/2013;"All areas";377335332;211902180;164546334;662895;223923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;373090094;394943606;395062858;395062858;395062858;395062858;394648743;394648743;394648743;394648743;394648743;394648743;394648743;394648743;394648743;394648743;394648743;394278557;394278557;394776017;394775897;393396409;393587296;393287296;393945295;393054887;392921587;392945294;392945294;392954662;394187604;394187604;394203207;394203207;394203207;23.8
06/11/2013;"All areas";953928729;324413200;600729835;17766278;11019416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;878333098;878066828;915827951;951803606;953053606;953053606;952819174;952819174;952819174;952819174;952819174;952819174;952819174;952819174;952819174;952819174;952819174;941093850;941093850;941093850;942051866;976914534;981395421;988704110;991390336;996883953;996222504;995988560;995988560;995988560;995988560;996095225;994807289;994807289;994807289;14
07/12/2013;"All areas";583068153;121459155;450694520;86606;10827872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;580058077;578486068;580399758;587835255;587835255;587855255;587855255;587855255;587855255;587855255;587855255;587855255;587855255;587855255;587855255;587855255;587855255;579001194;579001194;579175108;581250808;593095964;593033697;593033697;591605083;591395402;591395402;591395402;591508472;590748732;590748732;590807314;591518385;591518385;590879877;2
30/05/2013;"All areas";682937624;238209290;439024540;1351180;4352614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;693381309;658409601;658027369;593736173;594563941;594563941;669753124;669753124;669753124;669753124;669753124;669753124;669753124;669753124;669753124;669753124;669753124;670519318;670519318;670519318;669385725;665885898;665266070;672143435;673831918;677861357;677568287;676844296;677192838;677192838;677192838;678043603;678779379;678779379;678779379;12.9
15/10/2013;"All areas";889104456;293967025;514638616;74790544;5708271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;773230836;802522679;830268701;857242483;857242483;857242483;857242483;857242483;857242483;857242483;862085086;862085086;862085086;862085086;862085086;862085086;862085086;862773726;862773726;862473726;856059592;871803314;873171158;866115422;873952377;876036941;873797588;873672588;872103048;872103048;872103048;871883048;871854976;871854976;871854976;11.9
21/11/2013;"All areas";656747106;140757012;485734781;20484040;9771273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;644180176;656291338;674279530;687266935;687390935;687390935;687390935;677766502;677766502;677766502;687390935;687390935;687390935;687390935;687390935;687390935;687390935;688162129;688162129;688162129;681629975;681649632;682299405;682364161;682285765;683818288;688337722;689469682;689505069;689495649;689495649;689615925;689615925;689615925;689615925;1.7
27/01/2013;"All areas";1420989055;328390076;1081067486;1837103;9694390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1361576815;1353362720;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1353482404;1361971219;1361971219;1362083313;1383662770;1383662770;1384041487;1384182391;1385862391;1385862391;1393337558;1390248692;1390248692;1390248692;1389433604;1389428037;1389428037;1389428037;5.1
19/01/2013;"All areas";1765641386;358208349;1367249456;30115600;10067981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1660590603;1664715990;1685830241;1703834306;1703981282;1703981282;1702611282;1702611282;1704891282;1704891282;1704891282;1704891282;1704891282;1704891282;1704891282;1704891282;1704891282;1711686760;1711686760;1719558760;1726689315;1726668996;1726668996;1726668996;1759509132;1759509132;1759509311;1760086677;1759986677;1753986677;1753986677;1753986677;1753986677;1753986677;1753986677;-2
05/09/2013;"All areas";445266773;217948997;175931022;48757877;2628877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425340656;428530898;453044760;466995776;466995776;466695776;466695776;466695776;466695776;466695776;466695776;466695776;466695776;466695776;466695776;466695776;470565718;471113079;471113079;462136419;471974248;466961051;465689000;465910860;459814127;459847276;461352879;461364822;461376305;461391077;461391077;465133665;465147951;465147951;465147951;25.3
28/03/2013;"All areas";1553469201;361490840;1095224234;90519613;6234514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1395507539;1412416072;1454661103;1497417285;1519426418;1519426418;;;;;;1519426418;1519426418;1519426418;1519426418;1519426418;1519426418;1518968487;1524472706;1517780689;1519478279;1523451575;1527631915;1511253987;1511307603;1544050040;1545456011;1552460904;1548080904;1549360904;1550918906;1550868906;1552699123;1552699123;1554261209;3
30/03/2013;"All areas";1348311732;308869982;1024089126;12132602;3220022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1303931560;1290332331;1301924052;1299460813;1299460813;1299460813;1298848967;1298848967;1298848967;1297577568;1297577568;1297483535;1297483711;1297483711;1297483711;1298083711;1298083711;1299103701;1299103701;1299712181;1300320661;1300320661;1279514924;1309388226;1309787930;1309799640;1310849640;1310849640;1311824259;1311824259;1311824259;;;;;1.9
18/02/2013;"All areas";1612734453;376407179;1148160441;76618686;11548147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1588050858;1588209952;1606459629;1606459629;1606459629;1606459629;1606459629;1600059629;1600059629;1600059629;1600059629;1600059629;1600059629;1600059629;1600059629;1600059629;1600059629;1604625583;1604625583;1604784883;1623157230;1622857230;1621369981;1606731642;1610038000;1616744923;1616880842;1620737602;1621014033;1621171118;1622772243;1622772243;1623089032;1623089032;1623089032;3
10/05/2013;"All areas";597647607;250346470;344330634;137236;2833267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;532514771;545610570;559005728;559392556;559392556;559392556;559392556;559392556;559057610;559057610;559057610;559057610;559057610;559057610;556297610;556297610;556297610;555450689;561794662;561615224;561615224;559493784;558804324;558889324;559308391;559308032;555597974;555597974;555654578;555654578;555654578;555654578;556355356;556355356;556355356;13
23/11/2013;"All areas";1331950063;331610440;952049697;38270100;10019826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1357811079;1387175943;1397508612;1400874838;1397819078;1397819078;1396723553;1396723553;1396723553;1396723553;1396723553;1396723553;1396723553;1396723553;1396723553;1396723553;1396723553;1374544719;1374544719;1375637287;1391141687;1388200821;1388827979;1388827979;1373281298;1374350816;1374350816;1370522485;1370522485;1370022485;1372463553;1373104858;1373104858;1372566259;1372566259;4.8
05/07/2013;"All areas";397444876;212859921;184025780;317738;241437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;410720034;415846470;417004570;411584252;411584252;411584252;411584252;411584252;411584252;411584252;411584252;411584252;411584252;411584252;411584252;411584252;411584252;402084252;402084252;403512431;402762431;402774065;403326191;403477902;405231994;403689295;403893188;403893188;403893188;403898340;403977502;405709986;404886839;404886839;404886839;19.7
31/07/2013;"All areas";338673901;184783025;153593386;76766;220724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320131529;345630799;;357572222;357572222;357572222;357572222;357572222;357572222;357572222;357572222;357572222;357572222;357572222;357572222;357572222;357572222;356752250;356752250;356752250;356702250;355105550;356444710;356287375;354231959;355135844;355135837;355431936;355446636;355446636;355452236;355621332;355637068;355637068;355637068;23.5
03/04/2013;"All areas";1449081157;323964248;1008433145;104430802;12252962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1362796325;1384572249;1399700087;1407443793;1407443793;1407443793;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1419329680;1417829680;1417469753;1419803494;1420902994;1422699678;1422576310;1421453167;1405044018;1405299018;1405485218;1405136859;1405613428;1405613428;1407613428;1407613428;1407804621;5.5
16/04/2013;"All areas";681459749;260976272;384550715;33991979;1940783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;735684678;739996521;759090272;748566014;736218014;736218014;736218014;739218014;739218014;737218014;737218014;737218014;737218014;740821374;740821374;740821374;740821374;740004966;739951533;745738533;746438533;736532150;693081955;674250022;674245550;691932633;692705251;692705356;692801484;692801484;692801484;692801484;692915115;692915115;692134051;15.9
17/10/2013;"All areas";268295575;106265140;161890298;21052;119085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;260027794;263725321;269185594;269676055;269676055;269676055;269676055;269676055;269676055;269676055;269454020;269454020;269454020;269454020;269454020;269454020;269454020;269301057;269301057;269301057;269623092;269623092;270384721;270353685;268428717;272473706;273054521;273054528;273054528;273054528;273054528;273054529;273054529;273054529;273054529;13.4
07/08/2013;"All areas";125361813;72955592;52323224;2190;80807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;132489430;133114351;134455596;129448400;129448400;129448400;129448400;129448400;129448400;129448400;129448400;129448400;129448400;129448400;129448400;129448400;129448400;129962782;129962782;129962782;126081999;125977352;125970099;125675713;125777488;125328456;125328456;125334641;125336117;125336117;125336117;125336152;125336152;125336152;125336152;20.7
07/06/2013;"All areas";412717469;214525612;195798081;169223;2224553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;444669134;446675443;451737916;452800588;452600588;452600588;452600588;452600588;452600588;449100588;449100588;449100588;449100588;449100588;449100588;449100588;449100588;449100588;449100588;446307219;445862646;431949936;430959405;431300424;429812969;428956828;428952477;429174678;429206298;429206298;429206298;429206298;429732984;429732984;429732984;22.2
15/01/2013;"All areas";1808773040;389161488;1313175188;97616023;8820341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1721478388;1692781436;1730552427;1779599416;1779599416;1779599416;1779599416;1779599416;1779579098;1779579098;1779579098;1779579098;1779579098;1779579098;1779579098;1779579098;1779579098;1780231807;1780231807;1780231807;1781140147;1789262978;1796157558;1800954993;1802187143;1802947160;1833222705;1834506988;1834696884;1834696884;1834696884;1834696884;1836407886;1836689786;1836689786;-1.1
12/04/2013;"All areas";355614928;102962366;241939117;5214685;5498760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;355196857;365004313;371506482;370694312;370694312;370694312;370694312;370694312;370694312;370694312;370694312;370694312;370694312;370694312;370694312;370694312;370694312;370469623;370469623;370469623;370059576;367390421;368549687;375839573;376547258;373394467;363101878;363137836;363137836;363137836;363148850;361199435;361199435;361199435;361199435;11.8
04/07/2013;"All areas";425223817;220207436;204663700;108740;243941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;400243959;415841205;416135504;419713187;419404632;419404632;;;;;;419404632;419404632;419404632;419404632;419404632;419404632;419404632;415113297;415113297;415113297;410138952;417022719;417881644;418095379;417767073;418745384;418745384;418745384;418762474;419041090;419041090;421141885;421141885;421141885;19
13/01/2013;"All areas";1476387130;351868498;1115163934;2686058;6668640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1414589505;1410065655;1411280417;1503059130;1503059130;1503059130;1503059130;1507768699;1507768699;1507768699;1517774432;1517774432;1517774432;1517774432;1517774432;1521665931;1521665931;1521665931;1521665931;1521665931;1515691381;1495691221;1492571221;1493331221;1471805842;1462949401;1462949401;1460177722;1461104734;1461104734;1461104734;1460924734;1462628758;1463530008;1462930584;0.2
19/12/2013;"All areas";499704998;114388042;375316117;81222;9919617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;501311773;514293541;503709134;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;504489491;490203350;490203350;490203350;502444007;502533988;502473052;500202566;500177343;502817779;502536929;500705460;500749417;500744417;500744417;500754638;500901683;500901683;500901683;8.1
20/02/2013;"All areas";1654739640;380738077;1173148742;88523465;12329356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1608168093;1670894082;1647585829;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1696053218;1690123978;1663886493;1663776701;1663440807;1664440807;1662178593;1662311800;1661802609;1665760838;1668154376;1668154376;1668425292;1668425292;1668425292;1668425292;1669425292;1669425292;1669425292;2.5
