Date;Area;Total_consumption;Consumption_industrial_customers_except_HMS;Consumption_public_distribution;Consumption_HMS_customers;Consumption_PIRR;Forecast_estimated_on_D-5_Forecast_GRTgaz_total;Forecast_estimated_on_D-4_Forecast_GRTgaz_total;Forecast_estimated_on_D-3_Forecast_GRTgaz_total;Forecast_estimated_on_D-2_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_before_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_after_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_before_3PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_after_3PM_Forecast_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Forecast_estimated_on_D-5_public_distribution;Forecast_estimated_on_D-4_public_distribution;Forecast_estimated_on_D-3_public_distribution;Forecast_estimated_on_D-2_public_distribution;Forecast_estimated_on_D-1_before_5PM_public_distribution;Forecast_estimated_on_D-1_after_5PM_public_distribution;Forecast_estimated_on_D_before_3PM_public_distribution;Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Forecast_estimated_on_D-5_PIRR;Forecast_estimated_on_D-4_PIRR;Forecast_estimated_on_D-3_PIRR;Forecast_estimated_on_D-2_PIRR;Forecast_estimated_on_D-1_before_5PM_PIRR;Forecast_estimated_on_D-1_after_5PM_PIRR;Forecast_estimated_on_D_before_3PM_PIRR;Forecast_estimated_on_D_after_3PM_PIRR;Forecast_shippers_D-1_02PM;Forecast_shippers_D-1_04PM;Forecast_shippers_D-1_06PM;Forecast_shippers_D-1_08PM;Forecast_shippers_D-1_09PM;Forecast_shippers_D-1_10PM;Forecast_shippers_D-1_11PM;Forecast_shippers_D-1_00AM;Forecast_shippers_D-1_01AM;Forecast_shippers_D-1_02AM;Forecast_shippers_D-1_03AM;Forecast_shippers_D_04AM;Forecast_shippers_D_05AM;Forecast_shippers_D_06AM;Forecast_shippers_D_07AM;Forecast_shippers_D_08AM;Forecast_shippers_D_09AM;Forecast_shippers_D_10AM;Forecast_shippers_D_11AM;Forecast_shippers_D_12PM;Forecast_shippers_D_13PM;Forecast_shippers_D_02PM;Forecast_shippers_D_03PM;Forecast_shippers_D_04PM;Forecast_shippers_D_05PM;Forecast_shippers_D_06PM;Forecast_shippers_D_07PM;Forecast_shippers_D_08PM;Forecast_shippers_D_09PM;Forecast_shippers_D_10PM;Forecast_shippers_D_11PM;Forecast_shippers_D_12AM;Forecast_shippers_D_01AM;Forecast_shippers_D_02AM;Forecast_shippers_D_03AM;Average_temperature
21/12/2012;"North L";183410447;42091190;141319257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;203002141;196500452;200049834;197620194;197620194;194413295;194413295;194413295;194413295;194413295;194413295;194413295;194413295;194413295;194413295;194413295;194413295;194212609;194212609;194217948;194005820;194005820;196585428;197470461;196971531;196971531;196077150;196077150;196076150;196076150;196076150;196076150;196076150;196076150;196076150;8
22/12/2012;"North L";167150071;37982047;129168024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;164311934;169250160;166100128;164709482;164746482;164746482;164746482;164746482;164746482;163329961;163329961;163329961;163329961;163329961;163329961;163329961;163329961;163329961;163329961;163361345;163361345;163361345;163361345;163361345;159924037;159924037;159688232;159680232;159680232;159680232;159680232;159680232;159022931;159022931;159022931;9.5
23/12/2012;"North L";139771375;35922824;103848551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137681697;141781039;140185739;141127358;141127358;141127358;141127358;141127358;141088417;141088417;141088417;141088417;141088417;141088417;141088417;141088417;141088417;141088417;141088417;141088417;141088417;140936495;140936495;140836495;148480277;146993945;146993945;146993945;146989735;146989735;146989735;146989735;146770244;146770244;146770244;11.8
24/12/2012;"North L";138739404;34708810;104030594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153645262;150740281;153981510;153981510;153964741;153964741;153964741;153964741;153964741;155538802;155538802;155538802;155538802;155538802;155538802;155538802;155538802;155685932;155685932;155594533;155594533;155478531;150644166;150360459;147868435;147868435;147868435;147868435;147868435;147868435;147868435;147868435;147868435;147868435;147868435;10.7
25/12/2012;"North L";147428081;35478852;111949229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152091167;153804311;151960368;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151643792;151635766;153968756;153968756;153968756;153968756;153840187;153840187;153840187;150189276;150189276;150189276;149489276;149489276;148692578;148692578;8.8
26/12/2012;"North L";169326437;37207773;132118664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173218705;172697550;172647550;172647550;169011786;169040786;169040786;169040786;169040786;169868786;169868786;169868786;169868786;169868786;169868786;169868786;169868786;169820893;169837498;169837498;168840030;168446070;168600509;168440480;168440480;168386690;170669642;170669642;170669642;170669642;170669642;170895042;170895042;170895042;170895042;8.5
27/12/2012;"North L";174409839;37956764;136453075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170773973;177900148;177970503;177912464;177912464;177912464;177912464;177912464;177912464;177912464;177912464;177912464;177912464;177912464;177912464;177912464;177912464;177807445;177807445;177667255;177867255;177867255;177866502;177648893;177754563;178060587;178060587;178060587;178060587;178060587;178060587;178060587;177981216;177981216;177981216;7.5
28/12/2012;"North L";170315758;37832158;132483600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178700589;176020771;176478226;174802209;174802209;174802209;174802209;174802209;174802209;174678927;174678927;174678927;174678927;174678927;174678927;174678927;174678927;174638576;174638576;174638576;174638576;171906424;171907108;169817373;169769355;169535310;169535310;169494011;169494011;169494011;169494011;169494011;169494011;169494011;169494011;8.8
29/12/2012;"North L";155835421;37495022;118340399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157369562;153984301;153869666;152652428;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;146375556;151475556;150832805;150832805;150818377;151451886;151451886;151451886;151451886;151010178;151010178;151010178;151010178;150935051;150935051;150935051;9.5
30/12/2012;"North L";168056236;36955446;131100790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151024021;150798606;151448385;151448385;153469851;152946437;152946437;152946437;152946437;152946437;152946437;152946437;152946437;152946437;152946437;152946437;152946437;152946437;152946437;152946437;151177462;155702376;155702376;155702376;155723760;155723760;155723760;159408859;159408859;159408859;159408859;159408859;159408859;159408859;159408859;7.4
31/12/2012;"North L";166168940;36097353;130071587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160832867;160819195;161529195;161520255;161520255;161520255;161520255;162236311;162236311;162236311;162236311;162236311;162236311;162236311;162236311;162236311;162236311;162416091;162416091;162416091;164661167;164761167;172314278;171964365;171969710;171966710;171473648;171473648;171473648;171473648;171473648;171473648;171473648;171473648;171473648;8.8
01/06/2012;"North H";397692382;192339207;171544726;31176524;2631925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;183303321;185087958;214511068;214318170;214392486;214392486;214392486;214392486;214392486;214392486;214392486;215014983;215014983;215014983;218347983;218347983;218347983;214367983;232366033;215447558;216035533;215885533;215668142;378299955;;;;389557494;391026555;391026555;390946395;390946395;390989512;391048623;391048623;18.4
02/06/2012;"North H";315474940;176329818;134301598;555524;4288000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;169189226;290894845;;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620652;296620472;294837715;297736359;297762519;297009240;297009240;297107937;298159609;296887061;297386230;297386230;297386230;297391435;297391435;297391435;297391435;22.3
03/06/2012;"North H";319173845;178474399;134003867;2396814;4298765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;278208259;278081646;277875096;279298623;279298623;279298623;279298623;287842065;287842065;287842065;287453726;287453726;287453726;287453726;287453726;287453726;287453726;286410065;286410065;286410065;287497343;291059955;291059955;291059955;291514724;291552962;305477686;305477686;305380634;305380634;305494274;305601691;305601691;305601691;305601691;16.5
04/06/2012;"North H";464277306;196009274;205594225;54039094;8634713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423278955;422312478;422046722;453801874;453801874;453801874;453801874;453801874;453801874;453801874;453801874;453801874;453801874;453801874;453801874;453801874;453801874;456570774;455566752;455566752;454437197;464613246;471669244;472245688;473426762;476265763;;475677715;477318028;477318028;477318028;479298017;479298017;479298017;479298017;12.8
05/06/2012;"North H";480379552;202090068;215278993;52109031;10901460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;413479480;422798213;456397536;458640231;458640231;458640231;458640231;458640231;458640231;458620875;458620875;458620875;458620875;458620875;458620875;458620875;467477115;469189093;474725110;481125110;481125110;481125110;480752433;486230159;486360503;487005679;459879249;460119136;460119136;459549798;459549798;461329790;461223166;461223166;461223166;14.6
06/06/2012;"North H";456711624;197017986;203397978;45060086;11235574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;402201917;408350817;442976295;426488999;426488999;426488999;426488999;426488999;426488999;426488999;426488999;426488999;426488999;426488999;426488999;426488999;426488999;426485369;430211474;428959920;428535154;428485154;428930168;435989734;436609097;428592556;428352660;432750226;432909037;435381715;435381715;435381715;436195890;436195890;436195890;17.4
07/06/2012;"North H";416169356;201519098;195063425;13121404;6465429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359077067;366700326;375889061;386728214;386728214;386728214;385043242;385043242;385043242;385043242;385043242;385043242;385043242;385043242;385043242;385043242;384673864;384673864;383028650;383048761;383484213;383343324;382869412;402674155;402174219;401538726;401487761;402300841;403365054;403365054;403365054;401925054;403251206;403251206;403251206;17.4
08/06/2012;"North H";403198878;202461440;192248046;2036210;6453182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;334657857;374704038;383167549;384228544;384228544;384228544;384228544;384228544;384162754;384162754;384162754;384162754;384162754;384162754;384162754;384162754;384162754;385033187;385030667;385030667;389330046;388986106;389112304;389437120;;388359241;391499057;390966782;390966782;390966782;391006118;391006118;391217873;391217873;391217873;15.6
09/06/2012;"North H";356388612;191351798;159390608;1360972;4285234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;289478879;292246432;324469189;327574133;324343208;324343208;324343208;324343208;324392909;324392909;324392909;324392909;324392909;324392909;324392909;324392909;324392909;324392909;324392909;324395469;326652301;340076596;340076596;340409278;340409278;340409706;340254384;340254384;339604323;336247953;336247953;336764787;336275710;336348895;336348895;14.8
10/06/2012;"North H";357138377;186527298;159283435;6344252;4983392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;323311246;323111246;323120122;323294888;323294888;320702831;329611710;329243316;333288370;333288370;333288370;333288370;333288370;333288370;333288370;333288370;333288370;335683368;335674858;335674858;335674858;336092232;338058923;335391125;334876691;334875212;334875212;334875212;333961587;342785942;342785942;343785942;345126731;345126731;345291617;15.2
11/06/2012;"North H";453171738;204467979;202113256;37992841;8597662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;453452423;456945869;457189032;457189032;457189032;464797965;467349456;467349456;467349456;467349456;467349456;467349456;467349456;467349456;467349456;467349456;467349456;470114599;470118089;469643321;462377608;463517077;463517077;462566265;462113420;468510602;;480960471;481460471;481460471;481460471;481463520;482471384;482471384;482471384;15.4
12/06/2012;"North H";489043016;211212237;224779367;42766021;10285391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;463033867;469492648;487200156;501612977;501612977;501612977;501612977;501612977;501612977;501612977;501612977;501612977;501612977;501612977;501612977;501612977;501612977;501821940;501831930;508630276;508935996;487345756;487026613;486430567;487545339;487169096;487526104;489007125;489007124;489007127;489233845;489233845;489517890;489517890;487813736;13.2
13/06/2012;"North H";492029178;202145209;230725612;49141563;10016794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485729715;509212410;512390007;513147833;514595263;514595263;515129022;515129022;515129022;503467022;503467022;503467022;503467022;503467022;503467022;503467022;503467022;503467022;504329472;504220948;505747551;499663419;500534596;500728433;504171743;504001668;503597332;508748164;505540164;505040164;505040164;505040164;505146954;505146954;505146954;13.4
14/06/2012;"North H";433885988;191059712;212334105;22836063;7656108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;405598872;412205412;426494399;431950211;431950211;431950211;434048411;434048411;434120698;434120698;434120698;434120698;;434120698;434120698;434120698;434120698;432220333;432344766;432344766;431398500;419493399;419274031;419678676;415580010;414875970;414614903;414614903;414594588;414594588;416574579;416574579;416881480;416881480;416881480;17.6
15/06/2012;"North H";384116830;186372229;191476338;389348;5878915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;350898054;355957764;359656770;361098351;361098351;361098351;361098351;361098351;361098351;361518561;361518561;361518561;361518561;361518561;361518561;361518561;361518561;361518561;360911328;360633830;361643097;376984161;377755545;377941605;377822222;376505905;376674319;376611607;376611607;376611607;376709127;376709127;373351457;373351457;373351457;17.2
16/06/2012;"North H";333859911;172823665;156331727;646137;4058382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;299119348;299714527;305030292;302539766;302539766;302539766;302539766;302539766;302539766;302107702;302107702;302107702;302107702;302107702;302107702;302107702;302107702;302107702;303125530;305190209;305548295;309411167;309501693;309533301;310180113;310204628;310168628;309414972;309414972;309414972;309414972;309086960;309018257;309018257;309018257;15.9
17/06/2012;"North H";320849148;169872507;144989410;1918129;4069102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;302785878;302302339;302382415;302382415;302382415;302382415;302382415;303547618;303955041;303955041;303955041;303955041;303955041;303955041;303955041;303955041;303955041;303955041;303834061;306745211;306745211;306919661;319345991;319310947;318963911;318962952;318962952;318714160;319069540;319069540;319069540;319069540;318323316;318323316;318323316;17.9
18/06/2012;"North H";409879067;189768027;191775554;24246348;4089138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;384378557;406298441;405027261;405021457;405021457;405021457;405021457;405021457;403843055;403843055;403843055;403843055;403843055;403843055;403843055;403843055;403843055;403843055;409278619;409278619;416254537;417739538;418459008;418369765;429971524;429929266;430554743;430840529;430805016;430805016;430805016;429985005;429985005;429985005;429985005;16.1
19/06/2012;"North H";414755624;185410175;190059336;35200879;4085234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;360253379;399954695;423017878;422860876;424699357;424699357;424699357;424699357;424788674;429570611;429570611;429570611;429570611;429570611;429570611;429570611;429570611;429570531;431757503;428770770;424214136;427164136;413698323;416242314;416477224;417108941;417110298;417110298;417031029;417031029;417031029;417602912;417602912;417602912;417602912;16.5
20/06/2012;"North H";427761004;192546514;185350329;45780285;4083876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;375918392;372536101;439314210;444795801;444800201;444800201;444654201;444654201;444504201;444504201;444504201;444504201;444504201;444504201;444504201;444504201;444504201;444504201;445088348;441782471;440753676;441053676;441102143;440220851;432140851;432627977;432497228;428208151;;;428066528;429546517;430320045;430320045;430320045;20.1
21/06/2012;"North H";410051923;200832794;183165358;21978061;4075710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;397168766;393294926;399318990;412966506;;;412870746;412870746;412870746;412870746;412870746;412870746;412870746;412870746;412870746;412870746;412870746;412870746;412867799;415984571;415185770;415135770;415715396;415430211;411930211;413317248;414728490;411973078;412322819;412322819;412589487;412589487;412932391;412932391;412932391;18.4
22/06/2012;"North H";406874740;201508762;179549565;21533291;4283122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;366380836;371573985;381123398;396505429;397000762;396955402;399455402;399456261;399456261;399456261;399456261;399456261;399456261;399456261;399456261;399456261;399456261;399289519;399289269;399289269;398017447;397638015;397578211;391018696;387539945;387962517;387981642;388309674;388413840;389893832;389893832;389893832;390066563;390066563;390066563;17.3
23/06/2012;"North H";329984357;186875404;137648609;1219158;4241186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;302340876;304576511;302744206;306020161;306020161;306020161;306020161;306020161;306020161;306020161;306020161;306020161;306020161;306020161;306020161;306020161;306020161;306020161;305882375;305862375;308446144;308438424;308438424;314891338;315138876;315138530;315113530;314720324;314720324;315672801;315672801;315672801;315658869;315658869;315658869;17
24/06/2012;"North H";333071941;182278977;146229274;388039;4175651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;302037113;307921281;307945441;307792018;307796018;307796018;307796018;307796018;307796018;307796018;307796018;307796018;307796018;307796018;307796018;307796018;307796018;307796018;308466058;308466058;310980934;310912934;310912934;310912934;319923589;319563023;319563023;319563023;320713932;320516881;320545751;320658191;320137712;320137712;319902167;14.8
25/06/2012;"North H";384882762;193248358;186234221;1276996;4123187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;327301369;427734113;427734113;427634440;427634440;427634440;427636380;427636380;427636380;427636380;423743388;423743388;423743388;423743388;423743388;423743388;423743388;423743388;423743388;424266229;421602227;421602227;424793145;424793145;419308544;419896200;410646873;410634010;410621147;410621147;410595420;411052996;411052996;411052996;411052996;17.3
26/06/2012;"North H";416323563;198733426;180900551;32634593;4054993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;384609306;424754903;432832171;424206900;424206900;426480523;426480523;426480523;426480523;426480523;426480523;426480523;426480523;426480523;426480523;426480523;426480523;426482537;426482457;426731957;435590214;436045723;415238415;415615573;424425019;415889839;417545445;417545445;417730766;417730766;420150755;420150755;419662716;419662716;419662716;18.7
27/06/2012;"North H";432398712;193432570;168802418;66108802;4054922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432480624;426221926;440256651;438177103;438177103;438177103;438177103;438177103;438177103;438492327;438492327;438492327;438492327;438492327;438492327;438492327;438492327;451095946;452922495;451760669;452296681;452246681;451528694;451528694;450241220;450345960;449023180;446703196;446703196;446703196;446703196;448638035;448843205;448843205;448843205;23
28/06/2012;"North H";419181220;196143401;168124236;50858483;4055100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;386516925;396299764;444070777;430740862;430740862;430740862;430740862;430740862;430740862;430740862;430740862;430740862;430740862;430740862;430740862;430740862;430740862;430623862;430623862;420857229;420668124;420564854;421083943;420816991;422183863;422731805;415421347;414490802;414490802;414586802;414586802;414501852;416781841;416781841;416781841;25.1
29/06/2012;"North H";385630240;197254174;156473980;27868941;4033145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;360624016;365236788;383404511;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392685273;392445273;392445226;391928477;402645107;402932686;403229952;396889844;397088065;397562063;397939093;388215766;388215766;388215766;391426227;391426227;391426227;391426227;18.8
30/06/2012;"North H";315348779;186238499;122050085;3021451;4038744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;262543479;296277649;300862328;297839042;299384111;299384111;300108111;300108111;300108111;300108111;300108111;300108111;300108111;300108111;300108111;300108111;300108111;300108111;300108101;300108101;301843091;302035654;302035654;302034444;302034444;302034383;301857904;301857904;301857904;318431468;318431468;318431468;318116361;318217267;318217267;19.5
01/07/2012;"North H";320832805;188325427;126486091;1947241;4074046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;280175177;283021517;283014646;284724108;284724108;284709168;284636061;284636061;284636061;284636061;284636061;284636061;284636061;284636061;284636061;284636061;284636061;284636061;279921243;279921243;279524618;279524618;279524618;292215562;293231563;293230832;293230832;294451682;294623289;295895199;295895199;295895199;295908396;295908396;295908396;17.8
