gasXType,statusDE,statusEN,gastag,slPsyn_H_Gas,slPana_H_Gas,slPsyn_L_Gas,slPana_L_Gas,rlMmT_H_Gas,rlMmT_L_Gas,rlMoT_H_Gas,rlMoT_L_Gas
clearing allocation,final,final,2022-05-01 06:00:00,581240664,107315376,144476352,37481304,924975000.0,139381488.0,53074356.0,2133307.0
clearing allocation,final,final,2022-05-02 06:00:00,542745624,110927184,131947320,38183640,1145664768.0,176240904.0,53652509.0,1620366.0
clearing allocation,final,final,2022-05-03 06:00:00,507371808,110929656,123469848,37246728,1212805368.0,177856872.0,50999336.0,1379566.0
clearing allocation,final,final,2022-05-04 06:00:00,482532168,94962552,121753320,32139672,1234101264.0,179534568.0,50065908.0,3755669.0
clearing allocation,final,final,2022-05-05 06:00:00,457469544,88825464,110212968,29997648,1210493448.0,176122272.0,48338343.0,2471383.0
clearing allocation,final,final,2022-05-06 06:00:00,395656704,85194144,90777096,29127792,1138251408.0,165274104.0,48872245.0,2893237.0
clearing allocation,final,final,2022-05-07 06:00:00,356530560,78681144,81139656,26043984,864750576.0,135379224.0,44302004.0,909303.0
clearing allocation,final,final,2022-05-08 06:00:00,358680696,78537600,86413368,23467176,904206840.0,143088480.0,44307105.0,1423225.0
clearing allocation,final,final,2022-05-09 06:00:00,306272040,73373040,71022408,21867048,1108380984.0,166042248.0,47221715.0,6039851.0
clearing allocation,final,final,2022-05-10 06:00:00,235379064,67547784,52230552,21598176,1051605960.0,164051808.0,41561452.0,967000.0
clearing allocation,final,final,2022-05-11 06:00:00,201213096,57228120,47674344,18165624,991500840.0,162881496.0,45791009.0,920264.0
clearing allocation,final,final,2022-05-12 06:00:00,217427040,53617344,55534968,15154992,1036254816.0,165307440.0,45999959.0,1070608.0
clearing allocation,final,final,2022-05-13 06:00:00,246224640,52971840,61389960,14334480,974305848.0,161760600.0,45458562.0,1094809.0
clearing allocation,final,final,2022-05-14 06:00:00,244822440,53677488,58197072,15761688,839214600.0,132504888.0,40996490.0,1001031.0
clearing allocation,final,final,2022-05-15 06:00:00,228698760,54940968,52704408,17317272,831572136.0,129763944.0,38339324.0,965825.0
clearing allocation,final,final,2022-05-16 06:00:00,215441592,51729432,49203144,15784656,1039688352.0,164096208.0,44623597.0,1016845.0
clearing allocation,final,final,2022-05-17 06:00:00,214929840,51585576,47979528,15185856,1115052576.0,165399792.0,41169694.0,994944.0
clearing allocation,final,final,2022-05-18 06:00:00,173954472,47311800,35654016,13117416,1064661360.0,159225576.0,40089061.0,858467.0
clearing allocation,final,final,2022-05-19 06:00:00,153871176,43944240,33048912,13083648,1060441800.0,161043696.0,43106061.0,1109897.0
clearing allocation,final,final,2022-05-20 06:00:00,156461184,39635856,41828976,11840400,943568952.0,153815352.0,40718916.0,992222.0
clearing allocation,final,final,2022-05-21 06:00:00,199333920,41393112,52771608,12008280,781338528.0,131115936.0,40936123.0,1015188.0
clearing allocation,final,final,2022-05-22 06:00:00,226872504,44625216,56094624,12764976,835359336.0,130092120.0,47279856.0,965080.0
clearing allocation,final,final,2022-05-23 06:00:00,221272032,47362344,55016976,14894016,1001096784.0,156043824.0,46313767.0,4109514.0
clearing allocation,final,final,2022-05-24 06:00:00,247401768,46788384,60216792,14681112,1062639120.0,165684864.0,47017186.0,7914581.0
clearing allocation,final,final,2022-05-25 06:00:00,266851992,46799160,63442056,13900368,952514520.0,152947104.0,47163068.0,6141790.0
clearing allocation,final,final,2022-05-26 06:00:00,263022264,49811304,58372632,16546752,803246160.0,126470640.0,45825991.0,3716944.0
clearing allocation,final,final,2022-05-27 06:00:00,294566664,56178504,68484792,16707912,854131152.0,139072848.0,46860410.0,3961647.0
clearing allocation,final,final,2022-05-28 06:00:00,368847600,59280960,83483424,16641120,802481616.0,136282080.0,46970763.0,4011655.0
clearing allocation,final,final,2022-05-29 06:00:00,459617616,65307096,102588408,19119936,883306464.0,143176728.0,52516750.0,5157660.0
clearing allocation,final,final,2022-05-30 06:00:00,495143592,71701536,110547864,20468688,1155832032.0,175965888.0,53580613.0,10132994.0
clearing allocation,final,final,2022-05-31 06:00:00,421654128,72920160,96411024,24697896,1139473728.0,172668480.0,51964461.0,9960332.0
clearing allocation,final,final,2022-06-01 06:00:00,371029800,70495488,84327864,25253448,1143489408.0,164177544.0,47326529.0,5093241.0
clearing allocation,final,final,2022-06-02 06:00:00,323304024,63709512,75806088,23506728,1112641752.0,158242224.0,43600803.0,4120456.0
clearing allocation,final,final,2022-06-03 06:00:00,244805112,56635824,58699272,22054368,1009160160.0,139103664.0,42513378.0,2421859.0
clearing allocation,final,final,2022-06-04 06:00:00,199219272,53696688,46407912,18794232,781346448.0,111643368.0,41115246.0,2379658.0
clearing allocation,final,final,2022-06-05 06:00:00,177989160,46537704,41488800,15784032,720388152.0,100076808.0,37006647.0,2244457.0
clearing allocation,final,final,2022-06-06 06:00:00,186663984,42360960,44689128,14032272,772950024.0,109716480.0,35805148.0,2319237.0
clearing allocation,final,final,2022-06-07 06:00:00,215847144,42304272,50701008,13351152,1049328720.0,148306440.0,39754941.0,3405469.0
clearing allocation,final,final,2022-06-08 06:00:00,231176400,42720816,54330696,14203848,1064724408.0,150874944.0,39874233.0,4412242.0
clearing allocation,final,final,2022-06-09 06:00:00,252392640,45658008,55180776,14461608,1048292040.0,152591232.0,40425024.0,2436425.0
clearing allocation,final,final,2022-06-10 06:00:00,227831832,42730752,50284680,14894952,970361976.0,141934152.0,40520910.0,2405417.0
clearing allocation,final,final,2022-06-11 06:00:00,190679112,43623432,42782568,15611928,765190968.0,118037952.0,38952810.0,2821336.0
clearing allocation,final,final,2022-06-12 06:00:00,178688352,40254792,42715464,13463208,780353520.0,120930096.0,38311118.0,2262611.0
clearing allocation,final,final,2022-06-13 06:00:00,211138200,41502720,50288760,11796384,1007404632.0,151237584.0,40343788.0,2319036.0
clearing allocation,final,final,2022-06-14 06:00:00,218760480,42040032,51809784,12214488,1094196408.0,151571712.0,41014878.0,2375542.0
clearing allocation,final,final,2022-06-15 06:00:00,186957672,40963608,44191464,13252512,1035992616.0,144818928.0,38345474.0,3553482.0
clearing allocation,final,final,2022-06-16 06:00:00,173330712,40380264,41278392,13056144,842908080.0,129048432.0,37609224.0,2766894.0
clearing allocation,final,final,2022-06-17 06:00:00,155319336,36732312,35367672,11220792,833291856.0,130877520.0,36107801.0,3612835.0
clearing allocation,final,final,2022-06-18 06:00:00,123938160,34698120,26137008,10289904,686705592.0,111570072.0,31571168.0,2095059.0
clearing allocation,final,final,2022-06-19 06:00:00,129780432,33843600,31728024,9535464,735719280.0,115574880.0,32053295.0,2558602.0
clearing allocation,final,final,2022-06-20 06:00:00,159950160,34911504,40529736,9075192,997689168.0,145757616.0,39086156.0,9106646.0
clearing allocation,final,final,2022-06-21 06:00:00,172190400,36637464,40443360,10278672,1036721160.0,144527904.0,36811820.0,7238867.0
clearing allocation,final,final,2022-06-22 06:00:00,164619528,37997712,38619120,11565672,1069963536.0,142791216.0,38453737.0,8358854.0
clearing allocation,final,final,2022-06-23 06:00:00,144204672,36015120,31939176,10854384,981271200.0,137549304.0,30907137.0,6289110.0
clearing allocation,final,final,2022-06-24 06:00:00,144809664,33763536,31393512,10008696,938497296.0,134625768.0,33427217.0,4374396.0
clearing allocation,final,final,2022-06-25 06:00:00,134967888,31956192,28788528,9030720,713359608.0,112722192.0,31091618.0,4019709.0
clearing allocation,final,final,2022-06-26 06:00:00,135229968,31265472,29623512,9054168,763539168.0,115244424.0,29718979.0,5599520.0
clearing allocation,final,final,2022-06-27 06:00:00,143695272,31293600,32453352,8903112,1001711976.0,142482720.0,31981446.0,9981309.0
clearing allocation,final,final,2022-06-28 06:00:00,152399664,31535736,34433880,9669936,982766496.0,142493040.0,36841190.0,8886180.0
clearing allocation,final,final,2022-06-29 06:00:00,155796960,33467424,33722616,10489968,1030458984.0,147583464.0,32674654.0,10656980.0
clearing allocation,final,final,2022-06-30 06:00:00,139373184,31893192,30121056,10075656,1005890280.0,136720536.0,31921475.0,8213090.0
clearing allocation,final,final,2022-07-01 06:00:00,163849896,33588816,33610824,9531048,912524136.0,134363472.0,33375741.0,7836605.0
clearing allocation,final,final,2022-07-02 06:00:00,158062056,33218592,32780664,9302760,714679368.0,110911512.0,30402192.0,5613665.0
clearing allocation,final,final,2022-07-03 06:00:00,148894584,34358544,32740176,10032288,718633704.0,109308696.0,28985420.0,5605609.0
clearing allocation,final,final,2022-07-04 06:00:00,158623440,33528624,34759968,9410352,915107520.0,133874928.0,33180742.0,8739251.0
clearing allocation,final,final,2022-07-05 06:00:00,163331328,32188320,37509792,9150384,923801976.0,138328272.0,31956949.0,8518626.0
clearing allocation,final,final,2022-07-06 06:00:00,182634336,33107160,41138928,9599496,892062384.0,138724272.0,38251104.0,7432778.0
clearing allocation,final,final,2022-07-07 06:00:00,202145568,35351640,45012912,9733272,886148208.0,142351344.0,35058319.0,5814938.0
clearing allocation,final,final,2022-07-08 06:00:00,204132312,36857232,42546984,10594272,846862392.0,137251848.0,34666601.0,7100832.0
clearing allocation,final,final,2022-07-09 06:00:00,196101408,39143664,41890872,11052408,695823576.0,112123800.0,29559975.0,4907692.0
clearing allocation,final,final,2022-07-10 06:00:00,212152536,40390344,44163936,10516032,722796960.0,114291408.0,30854994.0,5488509.0
clearing allocation,final,final,2022-07-11 06:00:00,201885192,38274792,41740896,9890400,1007428752.0,134755704.0,34092379.0,11853321.0
clearing allocation,final,final,2022-07-12 06:00:00,167042280,38332968,32653392,10872408,974379816.0,132041280.0,32919907.0,10354796.0
clearing allocation,final,final,2022-07-13 06:00:00,143723544,35716800,29246784,10495368,943097760.0,131820552.0,31440452.0,3197348.0
clearing allocation,final,final,2022-07-14 06:00:00,145043136,35025720,31744824,9720648,901351824.0,131730360.0,32787907.0,932393.0
clearing allocation,final,final,2022-07-15 06:00:00,162656472,35233224,36072432,9240936,869998032.0,128108712.0,35849397.0,4722797.0
clearing allocation,final,final,2022-07-16 06:00:00,170658600,34060080,38786280,9607032,670538304.0,107779632.0,34050511.0,3123577.0
clearing allocation,final,final,2022-07-17 06:00:00,166699320,35509944,35367072,9921360,738650040.0,107450016.0,33773991.0,3584514.0
clearing allocation,final,final,2022-07-18 06:00:00,140327832,33969360,29213976,9865656,998520000.0,121410048.0,35551270.0,5723299.0
clearing allocation,final,final,2022-07-19 06:00:00,117299424,30992448,23010024,9260736,929205120.0,117862320.0,38547280.0,6173662.0
clearing allocation,final,final,2022-07-20 06:00:00,109414296,28337760,21906840,8590824,931152672.0,116308488.0,33814137.0,7729123.0
clearing allocation,final,final,2022-07-21 06:00:00,117129216,28433520,25826184,7895568,1023281328.0,117996936.0,34280796.0,11665840.0
clearing allocation,final,final,2022-07-22 06:00:00,124532976,28489176,28252896,7883472,969965112.0,115980288.0,33969230.0,6739607.0
clearing allocation,final,final,2022-07-23 06:00:00,133660824,30250296,30070344,8734824,735216312.0,98450160.0,33612719.0,2480231.0
clearing allocation,final,final,2022-07-24 06:00:00,129110208,29483880,28527624,9272424,707388936.0,96471144.0,30860563.0,745891.0
clearing allocation,final,final,2022-07-25 06:00:00,122155776,28328544,27180360,9137352,817688928.0,115097304.0,33302160.0,767875.0
clearing allocation,final,final,2022-07-26 06:00:00,136239456,28644888,30327504,8315592,954507888.0,118172856.0,34526115.0,4474647.0
clearing allocation,final,final,2022-07-27 06:00:00,157140816,30287448,35304120,8313192,933576816.0,121195392.0,34526677.0,3902812.0
clearing allocation,final,final,2022-07-28 06:00:00,161457000,31272552,35707104,8985720,894924360.0,120284112.0,33320730.0,3059763.0
clearing allocation,final,final,2022-07-29 06:00:00,156543720,31782240,33935880,9611472,858154512.0,116094480.0,33793919.0,881427.0
clearing allocation,final,final,2022-07-30 06:00:00,147813504,31735776,30920328,9244584,647552016.0,99312168.0,33572074.0,1600173.0
clearing allocation,final,final,2022-07-31 06:00:00,139396824,30456384,29903544,8941968,649181328.0,98351376.0,30467069.0,1902218.0
clearing allocation,final,final,2022-08-01 06:00:00,141471024,30045792,30309120,8594256,876869136.0,114498624.0,32941932.0,3790487.0
clearing allocation,final,final,2022-08-02 06:00:00,135199896,29120544,27761448,8487000,818573304.0,115465320.0,31449155.0,839481.0
clearing allocation,final,final,2022-08-03 06:00:00,119750808,28444296,24259056,8725656,844908864.0,112312584.0,30736979.0,4014680.0
clearing allocation,final,final,2022-08-04 06:00:00,111033768,27747720,23031744,8285112,862475208.0,112631736.0,30511082.0,4187011.0
clearing allocation,final,final,2022-08-05 06:00:00,119493864,27386976,26353464,7935192,763474440.0,116263560.0,30590251.0,947814.0
clearing allocation,final,final,2022-08-06 06:00:00,140486928,27491856,31352496,8123304,629672256.0,98891208.0,30153710.0,928606.0
clearing allocation,final,final,2022-08-07 06:00:00,155215272,28526520,34483464,8731104,636816648.0,99754248.0,28545881.0,773235.0
clearing allocation,final,final,2022-08-08 06:00:00,159780360,30242688,34377384,9132960,773384280.0,122727888.0,31945838.0,1301576.0
clearing allocation,final,final,2022-08-09 06:00:00,148399440,29900952,31073832,9237168,781613208.0,124118832.0,30673552.0,2166891.0
clearing allocation,final,final,2022-08-10 06:00:00,137983464,30210816,28127424,8753256,794818992.0,125586600.0,31764622.0,756520.0
clearing allocation,final,final,2022-08-11 06:00:00,129668136,29293584,25830240,8663160,818580360.0,126734160.0,32395996.0,2864567.0
clearing allocation,final,final,2022-08-12 06:00:00,126465480,28583256,24434280,8391840,778126080.0,122214264.0,32064452.0,753469.0
clearing allocation,final,final,2022-08-13 06:00:00,119575968,27279984,22768512,8008608,632013504.0,97259328.0,31580704.0,729328.0
clearing allocation,final,final,2022-08-14 06:00:00,117693336,26625240,22495128,7782504,603253032.0,99014568.0,28622610.0,706583.0
clearing allocation,final,final,2022-08-15 06:00:00,121907712,26685792,23246352,7855656,843779904.0,123050064.0,33245824.0,2367169.0
clearing allocation,final,final,2022-08-16 06:00:00,120614112,25837320,23347632,7578792,942332256.0,125638632.0,33140988.0,6555610.0
clearing allocation,final,final,2022-08-17 06:00:00,121255656,25703904,24656904,7845528,973413528.0,123588432.0,32891098.0,8406192.0
clearing allocation,final,final,2022-08-18 06:00:00,127383696,25936656,26304960,7855200,965287248.0,128651880.0,33790574.0,6846065.0
clearing allocation,final,final,2022-08-19 06:00:00,133637304,26609280,27148896,8087160,897381840.0,121139040.0,32997831.0,782230.0
clearing allocation,final,final,2022-08-20 06:00:00,143793192,26943192,28735056,8488608,631849176.0,100812744.0,32778493.0,810000.0
clearing allocation,final,final,2022-08-21 06:00:00,150398136,27686688,29799000,8074776,722367768.0,101878248.0,31280213.0,703796.0
clearing allocation,final,final,2022-08-22 06:00:00,154096848,28914216,29678400,8159232,970282824.0,124169232.0,32552858.0,740123.0
clearing allocation,final,final,2022-08-23 06:00:00,145985952,28762824,27508320,8554464,953451264.0,125668992.0,32904543.0,1020834.0
clearing allocation,final,final,2022-08-24 06:00:00,135069984,28603464,25080912,8151744,961946784.0,123344592.0,32594067.0,5307062.0
clearing allocation,final,final,2022-08-25 06:00:00,126575520,28127544,23895240,7895952,931750440.0,123082944.0,32594011.0,4265933.0
