"Name","Location","Date","Value","Unit"
"DM","DM",2020-08-01,5803337,"kWh"
"DM","DM",2020-08-02,5560225,"kWh"
"DM","DM",2020-08-03,6154323,"kWh"
"DM","DM",2020-08-04,7600844,"kWh"
"DM","DM",2020-08-05,7733133,"kWh"
"DM","DM",2020-08-06,7820943,"kWh"
"DM","DM",2020-08-07,7467282,"kWh"
"DM","DM",2020-08-08,6069976,"kWh"
"DM","DM",2020-08-09,5677127,"kWh"
"DM","DM",2020-08-10,7978620,"kWh"
"DM","DM",2020-08-11,7983844,"kWh"
"DM","DM",2020-08-12,7749892,"kWh"
"DM","DM",2020-08-13,7774191,"kWh"
"DM","DM",2020-08-14,7685776,"kWh"
"DM","DM",2020-08-15,5950136,"kWh"
"DM","DM",2020-08-16,5783997,"kWh"
"DM","DM",2020-08-17,7990633,"kWh"
"DM","DM",2020-08-18,7969095,"kWh"
"DM","DM",2020-08-19,7860336,"kWh"
"DM","DM",2020-08-20,7713140,"kWh"
"DM","DM",2020-08-21,7867036,"kWh"
"DM","DM",2020-08-22,6247497,"kWh"
"DM","DM",2020-08-23,5916492,"kWh"
"DM","DM",2020-08-24,8104897,"kWh"
"DM","DM",2020-08-25,8522861,"kWh"
"DM","DM",2020-08-26,8573566,"kWh"
"DM","DM",2020-08-27,8623205,"kWh"
"DM","DM",2020-08-28,8475058,"kWh"
"DM","DM",2020-08-29,6881831,"kWh"
"DM","DM",2020-08-30,6622023,"kWh"
"DM","DM",2020-08-31,8957982,"kWh"
"DM","DM",2020-09-01,8981417,"kWh"
"DM","DM",2020-09-02,8771309,"kWh"
"DM","DM",2020-09-03,8751211,"kWh"
"DM","DM",2020-09-04,8549958,"kWh"
"DM","DM",2020-09-05,6932856,"kWh"
"DM","DM",2020-09-06,6386186,"kWh"
"DM","DM",2020-09-07,8637599,"kWh"
"DM","DM",2020-09-08,8819318,"kWh"
"DM","DM",2020-09-09,8842381,"kWh"
"DM","DM",2020-09-10,8997430,"kWh"
"DM","DM",2020-09-11,8618780,"kWh"
"DM","DM",2020-09-12,6745139,"kWh"
"DM","DM",2020-09-13,6233947,"kWh"
"DM","DM",2020-09-14,8095741,"kWh"
"DM","DM",2020-09-15,8118363,"kWh"
"DM","DM",2020-09-16,8254027,"kWh"
"DM","DM",2020-09-17,8573883,"kWh"
"DM","DM",2020-09-18,8631228,"kWh"
"DM","DM",2020-09-19,7202149,"kWh"
"DM","DM",2020-09-20,6700809,"kWh"
"DM","DM",2020-09-21,8813807,"kWh"
"DM","DM",2020-09-22,9177233,"kWh"
"DM","DM",2020-09-23,9479934,"kWh"
"DM","DM",2020-09-24,9816026,"kWh"
"DM","DM",2020-09-25,9784017,"kWh"
"DM","DM",2020-09-26,8153941,"kWh"
"DM","DM",2020-09-27,7284630,"kWh"
"DM","DM",2020-09-28,9114162,"kWh"
"DM","DM",2020-09-29,9638357,"kWh"
"DM","DM",2020-09-30,9799012,"kWh"
"DM","DM",2020-10-01,9907491,"kWh"
"DM","DM",2020-10-02,9417927,"kWh"
"DM","DM",2020-10-03,7528101,"kWh"
"DM","DM",2020-10-04,7529854,"kWh"
"DM","DM",2020-10-05,9526952,"kWh"
"DM","DM",2020-10-06,9744870,"kWh"
"DM","DM",2020-10-07,9862173,"kWh"
"DM","DM",2020-10-08,9865991,"kWh"
"DM","DM",2020-10-09,9851384,"kWh"
"DM","DM",2020-10-10,7697236,"kWh"
"DM","DM",2020-10-11,7117353,"kWh"
"DM","DM",2020-10-12,9792992,"kWh"
"DM","DM",2020-10-13,10216963,"kWh"
"DM","DM",2020-10-14,9968244,"kWh"
"DM","DM",2020-10-15,10268141,"kWh"
"DM","DM",2020-10-16,10094695,"kWh"
"DM","DM",2020-10-17,8008060,"kWh"
"DM","DM",2020-10-18,7652336,"kWh"
"DM","DM",2020-10-19,10012832,"kWh"
"DM","DM",2020-10-20,9961283,"kWh"
"DM","DM",2020-10-21,10490725,"kWh"
"DM","DM",2020-10-22,10726004,"kWh"
"DM","DM",2020-10-23,10077192,"kWh"
"DM","DM",2020-10-24,8060953,"kWh"
"DM","DM",2020-10-25,7555608,"kWh"
"DM","DM",2020-10-26,8334286,"kWh"
"DM","DM",2020-10-27,10523606,"kWh"
"DM","DM",2020-10-28,10772528,"kWh"
"DM","DM",2020-10-29,9852881,"kWh"
"DM","DM",2020-10-30,9661302,"kWh"
"DM","DM",2020-10-31,7768075,"kWh"
"DM","DM",2020-11-01,7485838,"kWh"
"DM","DM",2020-11-02,10869393,"kWh"
"DM","DM",2020-11-03,11441117,"kWh"
"DM","DM",2020-11-04,11143460,"kWh"
"DM","DM",2020-11-05,11064222,"kWh"
"DM","DM",2020-11-06,10149172,"kWh"
"DM","DM",2020-11-07,8025570,"kWh"
"DM","DM",2020-11-08,7499794,"kWh"
"DM","DM",2020-11-09,9935002,"kWh"
"DM","DM",2020-11-10,9982066,"kWh"
"DM","DM",2020-11-11,9905405,"kWh"
"DM","DM",2020-11-12,10340515,"kWh"
"DM","DM",2020-11-13,10132146,"kWh"
"DM","DM",2020-11-14,7752749,"kWh"
"DM","DM",2020-11-15,8165947,"kWh"
"DM","DM",2020-11-16,10546215,"kWh"
"DM","DM",2020-11-17,10097099,"kWh"
"DM","DM",2020-11-18,10914558,"kWh"
"DM","DM",2020-11-19,11367186,"kWh"
"DM","DM",2020-11-20,9965977,"kWh"
"DM","DM",2020-11-21,8126535,"kWh"
"DM","DM",2020-11-22,8588502,"kWh"
"DM","DM",2020-11-23,10284730,"kWh"
"DM","DM",2020-11-24,10821985,"kWh"
"DM","DM",2020-11-25,11644766,"kWh"
"DM","DM",2020-11-26,11718221,"kWh"
"DM","DM",2020-11-27,11340673,"kWh"
"DM","DM",2020-11-28,8544483,"kWh"
"DM","DM",2020-11-29,8035482,"kWh"
"DM","DM",2020-11-30,10586913,"kWh"
"DM","DM",2020-12-01,10838165,"kWh"
"DM","DM",2020-12-02,11418186,"kWh"
"DM","DM",2020-12-03,12471137,"kWh"
"DM","DM",2020-12-04,11881771,"kWh"
"DM","DM",2020-12-05,9314672,"kWh"
"DM","DM",2020-12-06,10032817,"kWh"
"DM","DM",2020-12-07,13040885,"kWh"
"DM","DM",2020-12-08,12891323,"kWh"
"DM","DM",2020-12-09,12065015,"kWh"
"DM","DM",2020-12-10,11354714,"kWh"
"DM","DM",2020-12-11,11023654,"kWh"
"DM","DM",2020-12-12,9507034,"kWh"
"DM","DM",2020-12-13,8301902,"kWh"
"DM","DM",2020-12-14,11378272,"kWh"
"DM","DM",2020-12-15,11565267,"kWh"
"DM","DM",2020-12-16,11782909,"kWh"
"DM","DM",2020-12-17,10625930,"kWh"
"DM","DM",2020-12-18,9943390,"kWh"
"DM","DM",2020-12-19,8722370,"kWh"
"DM","DM",2020-12-20,8684429,"kWh"
"DM","DM",2020-12-21,10563314,"kWh"
"DM","DM",2020-12-22,11050198,"kWh"
"DM","DM",2020-12-23,10098241,"kWh"
"DM","DM",2020-12-24,8802571,"kWh"
"DM","DM",2020-12-25,7464872,"kWh"
"DM","DM",2020-12-26,7133341,"kWh"
"DM","DM",2020-12-27,8418163,"kWh"
"DM","DM",2020-12-28,8984770,"kWh"
"DM","DM",2020-12-29,9680807,"kWh"
"DM","DM",2020-12-30,10914580,"kWh"
"DM","DM",2020-12-31,9795127,"kWh"
"DM","DM",2021-01-01,9265390,"kWh"
"DM","DM",2021-01-02,9470571,"kWh"
"DM","DM",2021-01-03,9541151,"kWh"
"DM","DM",2021-01-04,11995513,"kWh"
"DM","DM",2021-01-05,12557585,"kWh"
"DM","DM",2021-01-06,13146564,"kWh"
"DM","DM",2021-01-07,13114868,"kWh"
"DM","DM",2021-01-08,12902060,"kWh"
"DM","DM",2021-01-09,10682921,"kWh"
"DM","DM",2021-01-10,9467648,"kWh"
"DM","DM",2021-01-11,11547213,"kWh"
"DM","DM",2021-01-12,11216854,"kWh"
"DM","DM",2021-01-13,10613250,"kWh"
"DM","DM",2021-01-14,11396263,"kWh"
"DM","DM",2021-01-15,10796249,"kWh"
"DM","DM",2021-01-16,8761069,"kWh"
"DM","DM",2021-01-17,9080669,"kWh"
"DM","DM",2021-01-18,11108165,"kWh"
"DM","DM",2021-01-19,10692405,"kWh"
"DM","DM",2021-01-20,12005999,"kWh"
"DM","DM",2021-01-21,12342745,"kWh"
"DM","DM",2021-01-22,12235364,"kWh"
"DM","DM",2021-01-23,10565783,"kWh"
"DM","DM",2021-01-24,10627538,"kWh"
"DM","DM",2021-01-25,12768697,"kWh"
"DM","DM",2021-01-26,11390445,"kWh"
"DM","DM",2021-01-27,10958533,"kWh"
"DM","DM",2021-01-28,10732789,"kWh"
"DM","DM",2021-01-29,10635702,"kWh"
"DM","DM",2021-01-30,9527553,"kWh"
"DM","DM",2021-01-31,9509759,"kWh"
"DM","DM",2021-02-01,11740986,"kWh"
"DM","DM",2021-02-02,11222480,"kWh"
"DM","DM",2021-02-03,11523615,"kWh"
"DM","DM",2021-02-04,11350628,"kWh"
"DM","DM",2021-02-05,11455694,"kWh"
"DM","DM",2021-02-06,9526901,"kWh"
"DM","DM",2021-02-07,10234330,"kWh"
"DM","DM",2021-02-08,13519125,"kWh"
"DM","DM",2021-02-09,13852579,"kWh"
"DM","DM",2021-02-10,13745504,"kWh"
"DM","DM",2021-02-11,13777615,"kWh"
"DM","DM",2021-02-12,12907597,"kWh"
"DM","DM",2021-02-13,10042274,"kWh"
"DM","DM",2021-02-14,8480734,"kWh"
"DM","DM",2021-02-15,10891848,"kWh"
"DM","DM",2021-02-16,11224142,"kWh"
"DM","DM",2021-02-17,11788719,"kWh"
"DM","DM",2021-02-18,11801596,"kWh"
"DM","DM",2021-02-19,10310076,"kWh"
"DM","DM",2021-02-20,8686836,"kWh"
"DM","DM",2021-02-21,8700391,"kWh"
"DM","DM",2021-02-22,11141767,"kWh"
"DM","DM",2021-02-23,10691442,"kWh"
"DM","DM",2021-02-24,11133559,"kWh"
"DM","DM",2021-02-25,11821104,"kWh"
"DM","DM",2021-02-26,11110298,"kWh"
"DM","DM",2021-02-27,8831342,"kWh"
"DM","DM",2021-02-28,8807837,"kWh"
"DM","DM",2021-03-01,11442428,"kWh"
"DM","DM",2021-03-02,11936235,"kWh"
"DM","DM",2021-03-03,11991776,"kWh"
"DM","DM",2021-03-04,12052301,"kWh"
"DM","DM",2021-03-05,11908008,"kWh"
"DM","DM",2021-03-06,9702909,"kWh"
"DM","DM",2021-03-07,9182486,"kWh"
"DM","DM",2021-03-08,11379118,"kWh"
"DM","DM",2021-03-09,11197973,"kWh"
"DM","DM",2021-03-10,11086109,"kWh"
"DM","DM",2021-03-11,11900054,"kWh"
"DM","DM",2021-03-12,11538679,"kWh"
"DM","DM",2021-03-13,9406317,"kWh"
"DM","DM",2021-03-14,8685393,"kWh"
"DM","DM",2021-03-15,10278545,"kWh"
"DM","DM",2021-03-16,10235918,"kWh"
"DM","DM",2021-03-17,8994172,"kWh"
"DM","DM",2021-03-18,9971370,"kWh"
"DM","DM",2021-03-19,9877491,"kWh"
"DM","DM",2021-03-20,8173759,"kWh"
"DM","DM",2021-03-21,8054852,"kWh"
"DM","DM",2021-03-22,10618093,"kWh"
"DM","DM",2021-03-23,10841217,"kWh"
"DM","DM",2021-03-24,10983959,"kWh"
"DM","DM",2021-03-25,10653342,"kWh"
"DM","DM",2021-03-26,11612058,"kWh"
"DM","DM",2021-03-27,8434047,"kWh"
"DM","DM",2021-03-28,7859484,"kWh"
"DM","DM",2021-03-29,10237237,"kWh"
"DM","DM",2021-03-30,10214462,"kWh"
"DM","DM",2021-03-31,10404787,"kWh"
"DM","DM",2021-04-01,10843386,"kWh"
"DM","DM",2021-04-02,10161595,"kWh"
"DM","DM",2021-04-03,8464738,"kWh"
"DM","DM",2021-04-04,7855575,"kWh"
"DM","DM",2021-04-05,9648564,"kWh"
"DM","DM",2021-04-06,12184475,"kWh"
"DM","DM",2021-04-07,11713914,"kWh"
"DM","DM",2021-04-08,11498778,"kWh"
"DM","DM",2021-04-09,11612173,"kWh"
"DM","DM",2021-04-10,10006584,"kWh"
"DM","DM",2021-04-11,9439253,"kWh"
"DM","DM",2021-04-12,11603602,"kWh"
"DM","DM",2021-04-13,11275949,"kWh"
"DM","DM",2021-04-14,10919854,"kWh"
"DM","DM",2021-04-15,10673989,"kWh"
"DM","DM",2021-04-16,10702387,"kWh"
"DM","DM",2021-04-17,8360964,"kWh"
"DM","DM",2021-04-18,8276290,"kWh"
"DM","DM",2021-04-19,10714161,"kWh"
"DM","DM",2021-04-20,10927031,"kWh"
"DM","DM",2021-04-21,10540050,"kWh"
"DM","DM",2021-04-22,10480289,"kWh"
"DM","DM",2021-04-23,9675038,"kWh"
"DM","DM",2021-04-24,7324157,"kWh"
"DM","DM",2021-04-25,7596329,"kWh"
"DM","DM",2021-04-26,9980648,"kWh"
"DM","DM",2021-04-27,10568424,"kWh"
"DM","DM",2021-04-28,11033039,"kWh"
"DM","DM",2021-04-29,11030587,"kWh"
"DM","DM",2021-04-30,10538199,"kWh"
"DM","DM",2021-05-01,8459133,"kWh"
"DM","DM",2021-05-02,7876633,"kWh"
"DM","DM",2021-05-03,8663863,"kWh"
"DM","DM",2021-05-04,10925002,"kWh"
"DM","DM",2021-05-05,11363816,"kWh"
"DM","DM",2021-05-06,11033657,"kWh"
"DM","DM",2021-05-07,10458764,"kWh"
"DM","DM",2021-05-08,7796463,"kWh"
"DM","DM",2021-05-09,7276820,"kWh"
"DM","DM",2021-05-10,9908851,"kWh"
"DM","DM",2021-05-11,10269513,"kWh"
"DM","DM",2021-05-12,10274624,"kWh"
"DM","DM",2021-05-13,9881471,"kWh"
"DM","DM",2021-05-14,9656991,"kWh"
"DM","DM",2021-05-15,7811187,"kWh"
"DM","DM",2021-05-16,7378073,"kWh"
"DM","DM",2021-05-17,10164691,"kWh"
"DM","DM",2021-05-18,10454359,"kWh"
"DM","DM",2021-05-19,9778421,"kWh"
"DM","DM",2021-05-20,10206225,"kWh"
"DM","DM",2021-05-21,10218125,"kWh"
"DM","DM",2021-05-22,8223728,"kWh"
"DM","DM",2021-05-23,8192686,"kWh"
"DM","DM",2021-05-24,10178964,"kWh"
"DM","DM",2021-05-25,9855448,"kWh"
"DM","DM",2021-05-26,9593098,"kWh"
"DM","DM",2021-05-27,9384795,"kWh"
"DM","DM",2021-05-28,8904697,"kWh"
"DM","DM",2021-05-29,6771604,"kWh"
"DM","DM",2021-05-30,6340182,"kWh"
"DM","DM",2021-05-31,8442477,"kWh"
"DM","DM",2021-06-01,8594248,"kWh"
"DM","DM",2021-06-02,8557426,"kWh"
"DM","DM",2021-06-03,8518532,"kWh"
"DM","DM",2021-06-04,8227767,"kWh"
"DM","DM",2021-06-05,6473375,"kWh"
"DM","DM",2021-06-06,6028950,"kWh"
"DM","DM",2021-06-07,6674493,"kWh"
"DM","DM",2021-06-08,8337344,"kWh"
"DM","DM",2021-06-09,8287409,"kWh"
"DM","DM",2021-06-10,8321690,"kWh"
"DM","DM",2021-06-11,8018629,"kWh"
"DM","DM",2021-06-12,6369398,"kWh"
"DM","DM",2021-06-13,6139205,"kWh"
"DM","DM",2021-06-14,8268442,"kWh"
"DM","DM",2021-06-15,8537638,"kWh"
"DM","DM",2021-06-16,8609682,"kWh"
"DM","DM",2021-06-17,8646600,"kWh"
"DM","DM",2021-06-18,8095646,"kWh"
"DM","DM",2021-06-19,6474992,"kWh"
"DM","DM",2021-06-20,6213834,"kWh"
"DM","DM",2021-06-21,8678791,"kWh"
"DM","DM",2021-06-22,9149568,"kWh"
"DM","DM",2021-06-23,8749479,"kWh"
"DM","DM",2021-06-24,8856048,"kWh"
"DM","DM",2021-06-25,8533920,"kWh"
"DM","DM",2021-06-26,6798249,"kWh"
"DM","DM",2021-06-27,6367593,"kWh"
"DM","DM",2021-06-28,8493935,"kWh"
"DM","DM",2021-06-29,8562016,"kWh"
"DM","DM",2021-06-30,8580830,"kWh"
"DM","DM",2021-07-01,8526644,"kWh"
"DM","DM",2021-07-02,7746187,"kWh"
"DM","DM",2021-07-03,5897000,"kWh"
"DM","DM",2021-07-04,5653768,"kWh"
"DM","DM",2021-07-05,8052055,"kWh"
"DM","DM",2021-07-06,8275391,"kWh"
"DM","DM",2021-07-07,8217580,"kWh"
"DM","DM",2021-07-08,8264572,"kWh"
"DM","DM",2021-07-09,7962768,"kWh"
"DM","DM",2021-07-10,6335471,"kWh"
"DM","DM",2021-07-11,6358201,"kWh"
"DM","DM",2021-07-12,8240680,"kWh"
"DM","DM",2021-07-13,8237435,"kWh"
"DM","DM",2021-07-14,8220785,"kWh"
"DM","DM",2021-07-15,8044606,"kWh"
"DM","DM",2021-07-16,7543575,"kWh"
"DM","DM",2021-07-17,5606260,"kWh"
"DM","DM",2021-07-18,5549324,"kWh"
"DM","DM",2021-07-19,7351862,"kWh"
"DM","DM",2021-07-20,7130067,"kWh"
"DM","DM",2021-07-21,6971377,"kWh"
"DM","DM",2021-07-22,6863937,"kWh"
"DM","DM",2021-07-23,6458894,"kWh"
"DM","DM",2021-07-24,5157702,"kWh"
"DM","DM",2021-07-25,5199564,"kWh"
"DM","DM",2021-07-26,7099733,"kWh"
"DM","DM",2021-07-27,7487292,"kWh"
"DM","DM",2021-07-28,7681130,"kWh"
"DM","DM",2021-07-29,7496521,"kWh"
"DM","DM",2021-07-30,7262251,"kWh"
"DM","DM",2021-07-31,5736822,"kWh"
"DM","DM",2021-08-01,5548195,"kWh"
"DM","DM",2021-08-02,6227290,"kWh"
"DM","DM",2021-08-03,7483526,"kWh"
"DM","DM",2021-08-04,7401376,"kWh"
"DM","DM",2021-08-05,7640968,"kWh"
"DM","DM",2021-08-06,7588161,"kWh"
"DM","DM",2021-08-07,6113631,"kWh"
"DM","DM",2021-08-08,6035491,"kWh"
"DM","DM",2021-08-09,8302274,"kWh"
"DM","DM",2021-08-10,8046762,"kWh"
"DM","DM",2021-08-11,8031916,"kWh"
"DM","DM",2021-08-12,8343858,"kWh"
"DM","DM",2021-08-13,8070403,"kWh"
"DM","DM",2021-08-14,6450864,"kWh"
"DM","DM",2021-08-15,6403631,"kWh"
"DM","DM",2021-08-16,8617606,"kWh"
"DM","DM",2021-08-17,8752162,"kWh"
"DM","DM",2021-08-18,8819569,"kWh"
"DM","DM",2021-08-19,8331495,"kWh"
"DM","DM",2021-08-20,7951605,"kWh"
"DM","DM",2021-08-21,6424654,"kWh"
"DM","DM",2021-08-22,6239986,"kWh"
"DM","DM",2021-08-23,8387415,"kWh"
"DM","DM",2021-08-24,8539308,"kWh"
"DM","DM",2021-08-25,8497166,"kWh"
"DM","DM",2021-08-26,8252078,"kWh"
"DM","DM",2021-08-27,7879554,"kWh"
"DM","DM",2021-08-28,6195809,"kWh"
"DM","DM",2021-08-29,6115207,"kWh"
"DM","DM",2021-08-30,8405685,"kWh"
"DM","DM",2021-08-31,8589548,"kWh"
"DM","DM",2021-09-01,8385229,"kWh"
"DM","DM",2021-09-02,8258869,"kWh"
"DM","DM",2021-09-03,7919674,"kWh"
"DM","DM",2021-09-04,6053249,"kWh"
"DM","DM",2021-09-05,6050359,"kWh"
"DM","DM",2021-09-06,8436578,"kWh"
"DM","DM",2021-09-07,8352417,"kWh"
"DM","DM",2021-09-08,8313011,"kWh"
"DM","DM",2021-09-09,8127425,"kWh"
"DM","DM",2021-09-10,7817384,"kWh"
"DM","DM",2021-09-11,6370544,"kWh"
"DM","DM",2021-09-12,6453159,"kWh"
"DM","DM",2021-09-13,8198655,"kWh"
"DM","DM",2021-09-14,8358665,"kWh"
"DM","DM",2021-09-15,8472823,"kWh"
"DM","DM",2021-09-16,8472875,"kWh"
"DM","DM",2021-09-17,8283445,"kWh"
"DM","DM",2021-09-18,6817804,"kWh"
"DM","DM",2021-09-19,6440533,"kWh"
"DM","DM",2021-09-20,8521298,"kWh"
"DM","DM",2021-09-21,8491648,"kWh"
"DM","DM",2021-09-22,8280800,"kWh"
"DM","DM",2021-09-23,8402412,"kWh"
"DM","DM",2021-09-24,7911863,"kWh"
"DM","DM",2021-09-25,6246254,"kWh"
"DM","DM",2021-09-26,6271600,"kWh"
"DM","DM",2021-09-27,9004031,"kWh"
"DM","DM",2021-09-28,9408011,"kWh"
"DM","DM",2021-09-29,9592875,"kWh"
"DM","DM",2021-09-30,9111639,"kWh"
"DM","DM",2021-10-01,9165984,"kWh"
"DM","DM",2021-10-02,7278671,"kWh"
"DM","DM",2021-10-03,7106223,"kWh"
"DM","DM",2021-10-04,9812012,"kWh"
"DM","DM",2021-10-05,10077959,"kWh"
"DM","DM",2021-10-06,9837137,"kWh"
"DM","DM",2021-10-07,9251518,"kWh"
"DM","DM",2021-10-08,8787841,"kWh"
"DM","DM",2021-10-09,7327260,"kWh"
"DM","DM",2021-10-10,7575314,"kWh"
"DM","DM",2021-10-11,10149362,"kWh"
"DM","DM",2021-10-12,9965360,"kWh"
"DM","DM",2021-10-13,9900316,"kWh"
"DM","DM",2021-10-14,9611040,"kWh"
"DM","DM",2021-10-15,9346808,"kWh"
"DM","DM",2021-10-16,7251814,"kWh"
"DM","DM",2021-10-17,6949074,"kWh"
"DM","DM",2021-10-18,9274155,"kWh"
"DM","DM",2021-10-19,9553896,"kWh"
"DM","DM",2021-10-20,10138123,"kWh"
"DM","DM",2021-10-21,10716407,"kWh"
"DM","DM",2021-10-22,9751826,"kWh"
"DM","DM",2021-10-23,7233084,"kWh"
"DM","DM",2021-10-24,6933153,"kWh"
"DM","DM",2021-10-25,8266833,"kWh"
"DM","DM",2021-10-26,9631044,"kWh"
"DM","DM",2021-10-27,9641916,"kWh"
"DM","DM",2021-10-28,9716981,"kWh"
"DM","DM",2021-10-29,9763024,"kWh"
"DM","DM",2021-10-30,8637402,"kWh"
"DM","DM",2021-10-31,7612901,"kWh"
"DM","DM",2021-11-01,11172996,"kWh"
"DM","DM",2021-11-02,11438763,"kWh"
"DM","DM",2021-11-03,11465702,"kWh"
"DM","DM",2021-11-04,11523319,"kWh"
"DM","DM",2021-11-05,10478506,"kWh"
"DM","DM",2021-11-06,8418785,"kWh"
"DM","DM",2021-11-07,8137702,"kWh"
"DM","DM",2021-11-08,10117134,"kWh"
"DM","DM",2021-11-09,10130642,"kWh"
"DM","DM",2021-11-10,10695161,"kWh"
"DM","DM",2021-11-11,10205404,"kWh"
"DM","DM",2021-11-12,10038123,"kWh"
"DM","DM",2021-11-13,8058481,"kWh"
"DM","DM",2021-11-14,7720258,"kWh"
"DM","DM",2021-11-15,10231042,"kWh"
"DM","DM",2021-11-16,10615420,"kWh"
"DM","DM",2021-11-17,10612066,"kWh"
"DM","DM",2021-11-18,10161128,"kWh"
"DM","DM",2021-11-19,10119166,"kWh"
"DM","DM",2021-11-20,8466828,"kWh"
"DM","DM",2021-11-21,9205561,"kWh"
"DM","DM",2021-11-22,12504425,"kWh"
"DM","DM",2021-11-23,12720630,"kWh"
"DM","DM",2021-11-24,12719336,"kWh"
"DM","DM",2021-11-25,12473130,"kWh"
"DM","DM",2021-11-26,11907015,"kWh"
"DM","DM",2021-11-27,10379979,"kWh"
"DM","DM",2021-11-28,9529398,"kWh"
"DM","DM",2021-11-29,11647006,"kWh"
"DM","DM",2021-11-30,11249721,"kWh"
"DM","DM",2021-12-01,12443002,"kWh"
"DM","DM",2021-12-02,12114474,"kWh"
"DM","DM",2021-12-03,11307984,"kWh"
"DM","DM",2021-12-04,9985901,"kWh"
"DM","DM",2021-12-05,9608421,"kWh"
"DM","DM",2021-12-06,11358912,"kWh"
"DM","DM",2021-12-07,11816276,"kWh"
"DM","DM",2021-12-08,12724261,"kWh"
"DM","DM",2021-12-09,12290196,"kWh"
"DM","DM",2021-12-10,12241115,"kWh"
"DM","DM",2021-12-11,8739432,"kWh"
"DM","DM",2021-12-12,8655075,"kWh"
"DM","DM",2021-12-13,12468620,"kWh"
"DM","DM",2021-12-14,12102911,"kWh"
"DM","DM",2021-12-15,11571289,"kWh"
"DM","DM",2021-12-16,11244936,"kWh"
"DM","DM",2021-12-17,11186440,"kWh"
"DM","DM",2021-12-18,9422536,"kWh"
"DM","DM",2021-12-19,9282584,"kWh"
"DM","DM",2021-12-20,11982350,"kWh"
"DM","DM",2021-12-21,11770719,"kWh"
"DM","DM",2021-12-22,10863610,"kWh"
"DM","DM",2021-12-23,8537639,"kWh"
"DM","DM",2021-12-24,7129483,"kWh"
"DM","DM",2021-12-25,6312933,"kWh"
"DM","DM",2021-12-26,6852257,"kWh"
"DM","DM",2021-12-27,7537118,"kWh"
"DM","DM",2021-12-28,7820251,"kWh"
"DM","DM",2021-12-29,7781015,"kWh"
"DM","DM",2021-12-30,7637758,"kWh"
"DM","DM",2021-12-31,6670917,"kWh"
"DM","DM",2022-01-01,6294524,"kWh"
"DM","DM",2022-01-02,6954540,"kWh"
"DM","DM",2022-01-03,8755302,"kWh"
"DM","DM",2022-01-04,11925588,"kWh"
"DM","DM",2022-01-05,12360170,"kWh"
"DM","DM",2022-01-06,11835267,"kWh"
"DM","DM",2022-01-07,11570087,"kWh"
"DM","DM",2022-01-08,9395919,"kWh"
"DM","DM",2022-01-09,8933905,"kWh"
"DM","DM",2022-01-10,10812136,"kWh"
"DM","DM",2022-01-11,11942484,"kWh"
"DM","DM",2022-01-12,12201099,"kWh"
"DM","DM",2022-01-13,12198936,"kWh"
"DM","DM",2022-01-14,11504551,"kWh"
"DM","DM",2022-01-15,9012982,"kWh"
"DM","DM",2022-01-16,9406929,"kWh"
"DM","DM",2022-01-17,12814927,"kWh"
"DM","DM",2022-01-18,11883578,"kWh"
"DM","DM",2022-01-19,12343581,"kWh"
"DM","DM",2022-01-20,12628607,"kWh"
"DM","DM",2022-01-21,12134216,"kWh"
"DM","DM",2022-01-22,9579460,"kWh"
"DM","DM",2022-01-23,9467182,"kWh"
"DM","DM",2022-01-24,12237126,"kWh"
"DM","DM",2022-01-25,12011728,"kWh"
"DM","DM",2022-01-26,11593553,"kWh"
"DM","DM",2022-01-27,11356139,"kWh"
"DM","DM",2022-01-28,10498881,"kWh"
"DM","DM",2022-01-29,9180675,"kWh"
"DM","DM",2022-01-30,9444395,"kWh"
"DM","DM",2022-01-31,11714617,"kWh"
"DM","DM",2022-02-01,11267010,"kWh"
"DM","DM",2022-02-02,11310599,"kWh"
"DM","DM",2022-02-03,11670295,"kWh"
"DM","DM",2022-02-04,12393575,"kWh"
"DM","DM",2022-02-05,9575295,"kWh"
"DM","DM",2022-02-06,9314430,"kWh"
"DM","DM",2022-02-07,11132469,"kWh"
"DM","DM",2022-02-08,11252860,"kWh"
"DM","DM",2022-02-09,12376599,"kWh"
"DM","DM",2022-02-10,12830302,"kWh"
"DM","DM",2022-02-11,11950105,"kWh"
"DM","DM",2022-02-12,9001726,"kWh"
"DM","DM",2022-02-13,9098783,"kWh"
"DM","DM",2022-02-14,11995771,"kWh"
"DM","DM",2022-02-15,11302554,"kWh"
"DM","DM",2022-02-16,10885297,"kWh"
"DM","DM",2022-02-17,11815741,"kWh"
"DM","DM",2022-02-18,12328189,"kWh"
"DM","DM",2022-02-19,9303388,"kWh"
"DM","DM",2022-02-20,9540892,"kWh"
"DM","DM",2022-02-21,11746928,"kWh"
"DM","DM",2022-02-22,11994968,"kWh"
"DM","DM",2022-02-23,12489907,"kWh"
"DM","DM",2022-02-24,13521771,"kWh"
"DM","DM",2022-02-25,11794330,"kWh"
"DM","DM",2022-02-26,9388530,"kWh"
"DM","DM",2022-02-27,8769556,"kWh"
"DM","DM",2022-02-28,11935775,"kWh"
"DM","DM",2022-03-01,12483415,"kWh"
"DM","DM",2022-03-02,11781217,"kWh"
"DM","DM",2022-03-03,12078851,"kWh"
"DM","DM",2022-03-04,12153962,"kWh"
"DM","DM",2022-03-05,10119265,"kWh"
